	0	1	2	3	4	5	6
MEGF6	0	0.000608642726719416	0	0	0	0	0
TPRG1L	0.08683314415437	0.116859403530128	0.0866425992779783	0.0811287477954145	0.129166666666667	0.0670859538784067	0.00892857142857143
WRAP73	0.010783200908059	0.00426049908703591	0.0108303249097473	0.00705467372134039	0.00694444444444444	0.00838574423480084	0.0267857142857143
TP73-AS1	0.00454029511918275	0.00669506999391357	0.00216606498194946	0.0017636684303351	0.00138888888888889	0.00209643605870021	0.0178571428571429
SMIM1	0.0856980703745743	0.0712111990261716	0.0729241877256318	0.0661375661375661	0.0888888888888889	0.0461215932914046	0.00892857142857143
LRRC47	0.0278093076049943	0.021911138161899	0.0231046931407942	0.0141093474426808	0.0166666666666667	0.0209643605870021	0.00892857142857143
RP1-286D6.5	0.00113507377979569	0	0	0.000881834215167548	0	0	0
CEP104	0.0249716231555051	0.0365185636031649	0.0231046931407942	0.0299823633156966	0.0444444444444444	0.0335429769392034	0.00892857142857143
DFFB	0.0039727582292849	0.00426049908703591	0.00144404332129964	0.00352733686067019	0.00555555555555556	0.00628930817610063	0
C1orf174	0.0204313280363224	0.0206938527084601	0.0187725631768953	0.0141093474426808	0.0152777777777778	0.0125786163522013	0.0178571428571429
LINC01134	0.000567536889897843	0.000608642726719416	0.000722021660649819	0	0.00138888888888889	0.00209643605870021	0
AJAP1	0.00624290578887628	0.00730371272063299	0.00216606498194946	0.00264550264550265	0.00138888888888889	0.00209643605870021	0.0178571428571429
NPHP4	0.00113507377979569	0.00121728545343883	0.00144404332129964	0.0017636684303351	0.00138888888888889	0.00209643605870021	0
KCNAB2	0.0368898978433598	0.0279975654290931	0.0231046931407942	0.0220458553791887	0.0430555555555556	0.0146750524109015	0.00892857142857143
RPL22	0.862656072644722	0.934875228241023	0.882310469314079	0.694885361552028	0.863888888888889	0.979035639412998	0.839285714285714
RP1-120G22.11	0.00113507377979569	0	0	0.0017636684303351	0.00277777777777778	0.00419287211740042	0
RNF207	0	0.00182592818015825	0	0	0	0	0.0178571428571429
ICMT	0.0385925085130533	0.0346926354230067	0.0353790613718412	0.0291005291005291	0.0305555555555556	0.0125786163522013	0.0446428571428571
GPR153	0	0	0	0	0.00833333333333333	0.00419287211740042	0
ACOT7	0.145289443813848	0.223980523432745	0.192057761732852	0.13668430335097	0.0847222222222222	0.186582809224319	0.0267857142857143
RP1-202O8.3	0	0.00182592818015825	0.00144404332129964	0	0.00138888888888889	0	0
HES2	0.00113507377979569	0.00121728545343883	0.00216606498194946	0.0017636684303351	0.00972222222222222	0	0
ESPN	0.0754824063564132	0.0602556299452222	0.0787003610108303	0.0670194003527337	0.0958333333333333	0.0209643605870021	0.0357142857142857
TNFRSF25	0.000567536889897843	0	0.000722021660649819	0	0	0	0.00892857142857143
PLEKHG5	0.000567536889897843	0.000608642726719416	0	0	0.00138888888888889	0	0.00892857142857143
NOL9	0.00964812712826334	0.0188679245283019	0.0137184115523466	0.0105820105820106	0.0138888888888889	0.010482180293501	0.00892857142857143
ZBTB48	0.00964812712826334	0.0079123554473524	0.00433212996389892	0.0114638447971781	0.00555555555555556	0.0146750524109015	0
KLHL21	0.0153234960272418	0.0103469263542301	0.0137184115523466	0.00881834215167548	0.0138888888888889	0.00838574423480084	0.00892857142857143
PHF13	0.0039727582292849	0.00426049908703591	0.00505415162454874	0.00440917107583774	0.00138888888888889	0.00419287211740042	0.00892857142857143
THAP3	0.0130533484676504	0.0115642118076689	0.0108303249097473	0.0141093474426808	0.00694444444444444	0.0125786163522013	0
DNAJC11	0.0278093076049943	0.0298234936092514	0.0252707581227437	0.0202821869488536	0.0291666666666667	0.0545073375262055	0.0267857142857143
RP11-312B8.1	0.00113507377979569	0	0	0	0.00138888888888889	0	0
CAMTA1	0.286038592508513	0.39561777236762	0.277978339350181	0.204585537918871	0.315277777777778	0.379454926624738	0.116071428571429
VAMP3	0.0703745743473326	0.108338405356056	0.0570397111913357	0.0573192239858906	0.0652777777777778	0.0964360587002096	0.0714285714285714
PER3	0.0198637911464245	0.0164333536214242	0.0187725631768953	0.0167548500881834	0.0194444444444444	0.0209643605870021	0.0267857142857143
PARK7	0.597616345062429	0.702373706634206	0.72129963898917	0.50705467372134	0.645833333333333	0.884696016771488	0.375
ERRFI1	0.0351872871736663	0.0194765672550213	0.0231046931407942	0.0255731922398589	0.0444444444444444	0.0230607966457023	0
RP11-431K24.3	0	0.000608642726719416	0	0.0017636684303351	0.00138888888888889	0.00209643605870021	0
SLC45A1	0.000567536889897843	0.00182592818015825	0.000722021660649819	0	0	0	0
RERE	0.0306469920544835	0.0559951308581862	0.0389891696750903	0.0229276895943563	0.0458333333333333	0.0377358490566038	0.0446428571428571
ENO1	0.687287173666288	0.872793670115642	0.751624548736462	0.507936507936508	0.777777777777778	0.985324947589098	0.419642857142857
ENO1-AS1	0.000567536889897843	0.00182592818015825	0	0.00264550264550265	0	0	0
SLC2A5	0.047105561861521	0.0225197808886184	0.051985559566787	0.0652557319223986	0.0680555555555555	0.00209643605870021	0
GPR157	0.00283768444948922	0.00243457090687766	0.00144404332129964	0.000881834215167548	0.00277777777777778	0.00209643605870021	0
RP3-510D11.2	0.000567536889897843	0.000608642726719416	0	0	0	0.00209643605870021	0
H6PD	0.00851305334846765	0.0164333536214242	0.00938628158844765	0.00970017636684303	0.0166666666666667	0.00209643605870021	0.00892857142857143
SPSB1	0.00283768444948922	0.00547778454047474	0.00288808664259928	0.0017636684303351	0.00277777777777778	0.0125786163522013	0
SLC25A33	0.0278093076049943	0.0231284236153378	0.023826714801444	0.0220458553791887	0.0236111111111111	0.00838574423480084	0.00892857142857143
TMEM201	0.00170261066969353	0.00182592818015825	0.00216606498194946	0.00705467372134039	0	0.00209643605870021	0
PIK3CD	0.00227014755959137	0.00304321363359708	0.00649819494584838	0.00705467372134039	0.00138888888888889	0.00628930817610063	0.00892857142857143
PIK3CD-AS2	0.0283768444948922	0.0267802799756543	0.0288808664259928	0.0238095238095238	0.0236111111111111	0.0230607966457023	0
CLSTN1	0.0527809307604994	0.0547778454047474	0.0505415162454874	0.0520282186948854	0.0291666666666667	0.0293501048218029	0.0714285714285714
CTNNBIP1	0.0238365493757094	0.0328667072428484	0.0216606498194946	0.0202821869488536	0.0361111111111111	0.0293501048218029	0.0267857142857143
LZIC	0.0391600454029512	0.0474741326841144	0.0317689530685921	0.0326278659611993	0.0555555555555556	0.0628930817610063	0
NMNAT1	0.0113507377979569	0.0127814972611077	0.0216606498194946	0.0167548500881834	0.0138888888888889	0.0146750524109015	0
RBP7	0	0.000608642726719416	0	0.000881834215167548	0	0	0.0625
UBE4B	0.0124858115777526	0.0182592818015825	0.0101083032490975	0.00970017636684303	0.0125	0.0125786163522013	0
KIF1B	0.0141884222474461	0.0334753499695679	0.0194945848375451	0.0211640211640212	0.0319444444444444	0.0125786163522013	0.0357142857142857
PGD	0.0232690124858116	0.0310407790626902	0.0223826714801444	0.0238095238095238	0.0166666666666667	0.0230607966457023	0
RP4-736L20.3	0	0	0.000722021660649819	0.000881834215167548	0	0	0
APITD1-CORT	0.00227014755959137	0.00121728545343883	0.00288808664259928	0.000881834215167548	0.00277777777777778	0.00419287211740042	0
APITD1	0.0839954597048808	0.0693852708460134	0.0483754512635379	0.0634920634920635	0.0819444444444444	0.039832285115304	0.0267857142857143
CORT	0.00170261066969353	0	0.000722021660649819	0	0.00138888888888889	0	0
DFFA	0.0476730987514188	0.0681679853925746	0.0642599277978339	0.0343915343915344	0.0652777777777778	0.0985324947589098	0.0267857142857143
PEX14	0.00737797956867196	0.0079123554473524	0.0115523465703971	0.00793650793650794	0.00416666666666667	0.00628930817610063	0
CASZ1	0.00227014755959137	0.000608642726719416	0.000722021660649819	0.0017636684303351	0.00138888888888889	0.00419287211740042	0.0178571428571429
TARDBP	0.0192962542565267	0.0346926354230067	0.0166064981949458	0.0220458553791887	0.0222222222222222	0.0356394129979036	0.0446428571428571
SRM	0.0408626560726447	0.0596469872185027	0.0317689530685921	0.0361552028218695	0.0444444444444444	0.0943396226415094	0.0267857142857143
EXOSC10	0.00908059023836549	0.00912964090079124	0.00433212996389892	0.00440917107583774	0.0111111111111111	0.00838574423480084	0.00892857142857143
RP4-635E18.6	0.000567536889897843	0	0	0.000881834215167548	0.00416666666666667	0	0
MTOR	0.00908059023836549	0.0109555690809495	0.0108303249097473	0.00970017636684303	0.0125	0.00419287211740042	0.00892857142857143
UBIAD1	0.00794551645856981	0.00669506999391357	0.0036101083032491	0.00793650793650794	0.00555555555555556	0.00419287211740042	0.00892857142857143
FBXO2	0.00283768444948922	0.00304321363359708	0.00216606498194946	0.0017636684303351	0.00277777777777778	0.00209643605870021	0.0178571428571429
FBXO44	0.00851305334846765	0.0103469263542301	0.0108303249097473	0.0114638447971781	0.00416666666666667	0.010482180293501	0.00892857142857143
FBXO6	0.0113507377979569	0.0133901399878271	0.00577617328519856	0.0158730158730159	0.0152777777777778	0.00209643605870021	0.0178571428571429
MAD2L2	0.00794551645856981	0.0158247108947048	0.0072202166064982	0.0141093474426808	0.0166666666666667	0.00838574423480084	0.0178571428571429
AGTRAP	0.0754824063564132	0.0639074863055386	0.0916967509025271	0.104938271604938	0.0444444444444444	0.0272536687631027	0
C1orf167	0.00113507377979569	0.00121728545343883	0.000722021660649819	0.00264550264550265	0.00555555555555556	0	0
MTHFR	0.0204313280363224	0.0170419963481436	0.0259927797833935	0.0185185185185185	0.0180555555555556	0.0167714884696017	0
CLCN6	0.0039727582292849	0.00304321363359708	0.00433212996389892	0.00705467372134039	0.00138888888888889	0.00628930817610063	0.00892857142857143
KIAA2013	0.0442678774120318	0.0346926354230067	0.0541516245487365	0.0493827160493827	0.0347222222222222	0.010482180293501	0.0178571428571429
PLOD1	0.0221339387060159	0.0170419963481436	0.0137184115523466	0.0202821869488536	0.0180555555555556	0.00419287211740042	0.00892857142857143
MFN2	0.0136208853575482	0.0121728545343883	0.0144404332129964	0.00705467372134039	0.0152777777777778	0.0293501048218029	0.00892857142857143
MIIP	0.00283768444948922	0.0103469263542301	0.00433212996389892	0.00793650793650794	0.00694444444444444	0.00628930817610063	0.0267857142857143
TNFRSF1B	0.000567536889897843	0.000608642726719416	0	0.000881834215167548	0	0	0.0625
VPS13D	0.0113507377979569	0.00669506999391357	0.00649819494584838	0.0141093474426808	0.00694444444444444	0.00628930817610063	0.0178571428571429
DHRS3	0.094211123723042	0.0559951308581862	0.0613718411552347	0.0608465608465608	0.0916666666666667	0.010482180293501	0.125
RP11-474O21.5	0	0.000608642726719416	0.000722021660649819	0.0017636684303351	0.00138888888888889	0	0
PRDM2	0.00681044267877412	0.0079123554473524	0.00649819494584838	0.0017636684303351	0.00694444444444444	0.00419287211740042	0.0178571428571429
KAZN	0.0130533484676504	0.029214850882532	0.00866425992779783	0.00793650793650794	0.0375	0.0461215932914046	0.0178571428571429
TMEM51-AS1	0	0	0	0.000881834215167548	0	0.00209643605870021	0
TMEM51	0.0113507377979569	0.0152160681679854	0.00866425992779783	0.0149911816578483	0.00555555555555556	0.00419287211740042	0.00892857142857143
FHAD1	0	0.000608642726719416	0	0	0.00138888888888889	0	0
EFHD2	0.0340522133938706	0.0511259890444309	0.0303249097472924	0.0299823633156966	0.0333333333333333	0.0377358490566038	0.142857142857143
CASP9	0.00794551645856981	0.00426049908703591	0.00866425992779783	0.00793650793650794	0.0138888888888889	0.00628930817610063	0
DNAJC16	0.0227014755959137	0.0237370663420572	0.0194945848375451	0.0211640211640212	0.0180555555555556	0.00628930817610063	0.00892857142857143
RP4-680D5.8	0.0136208853575482	0.00365185636031649	0.00505415162454874	0.00705467372134039	0.00972222222222222	0.00419287211740042	0
AGMAT	0.456299659477866	0.402312842361534	0.509747292418773	0.364197530864198	0.526388888888889	0.20335429769392	0.0714285714285714
RP4-680D5.2	0	0.000608642726719416	0	0	0	0	0
DDI2	0.025539160045403	0.0279975654290931	0.0339350180505415	0.0211640211640212	0.0291666666666667	0.010482180293501	0.0267857142857143
PLEKHM2	0.0158910329171396	0.0255629945222155	0.0129963898916968	0.0141093474426808	0.0152777777777778	0.0272536687631027	0.0267857142857143
SLC25A34	0.0102156640181612	0.00182592818015825	0.00433212996389892	0.00440917107583774	0.0138888888888889	0	0
TMEM82	0.0414301929625426	0.0194765672550213	0.0332129963898917	0.0379188712522046	0.0708333333333333	0.0209643605870021	0.00892857142857143
FBLIM1	0.000567536889897843	0.00304321363359708	0	0	0.00138888888888889	0.0167714884696017	0.0178571428571429
UQCRHL	0.00510783200908059	0.00426049908703591	0.0036101083032491	0.00264550264550265	0.00277777777777778	0.00628930817610063	0
FLJ37453	0.00567536889897843	0.00608642726719416	0.00144404332129964	0.00352733686067019	0.00694444444444444	0.00209643605870021	0
SPEN	0.0158910329171396	0.0213024954351795	0.0129963898916968	0.0141093474426808	0.0125	0.0272536687631027	0.0357142857142857
ZBTB17	0.00340522133938706	0.0109555690809495	0.00433212996389892	0.00881834215167548	0.00416666666666667	0.00209643605870021	0.0178571428571429
CLCNKA	0	0	0	0	0	0	0.0357142857142857
CLCNKB	0	0	0	0	0	0	0.0446428571428571
FAM131C	0	0.000608642726719416	0	0	0	0.00419287211740042	0
EPHA2	0.000567536889897843	0.00304321363359708	0.000722021660649819	0	0	0.00209643605870021	0.0357142857142857
ARHGEF19	0	0	0	0	0	0.00209643605870021	0
RSG1	0.00510783200908059	0.00121728545343883	0.00288808664259928	0.0017636684303351	0.00694444444444444	0.00209643605870021	0
FBXO42	0.00283768444948922	0.00304321363359708	0.0036101083032491	0.00440917107583774	0.00277777777777778	0.010482180293501	0.00892857142857143
SZRD1	0.0300794551645857	0.0432136335970785	0.0274368231046931	0.0282186948853616	0.0388888888888889	0.0356394129979036	0.0267857142857143
NECAP2	0.0141884222474461	0.024954351795496	0.0122743682310469	0.0194003527336861	0.0125	0.0293501048218029	0.0267857142857143
RP4-798A10.2	0	0	0	0	0.00138888888888889	0	0.00892857142857143
RP4-798A10.7	0.00113507377979569	0	0.000722021660649819	0	0.00277777777777778	0.00209643605870021	0
NBPF1	0.00737797956867196	0.00608642726719416	0.00433212996389892	0.00793650793650794	0.00972222222222222	0.00838574423480084	0.00892857142857143
CROCC	0.000567536889897843	0.00121728545343883	0	0	0	0	0.0178571428571429
RP11-108M9.4	0.0317820658342792	0.0310407790626902	0.023826714801444	0.0291005291005291	0.0208333333333333	0.010482180293501	0.0625
RP11-108M9.6	0.000567536889897843	0	0	0	0.00138888888888889	0	0
ATP13A2	0.00510783200908059	0.00730371272063299	0.00866425992779783	0.00617283950617284	0.00416666666666667	0.00209643605870021	0.00892857142857143
SDHB	0.224177071509648	0.290931223371881	0.242599277978339	0.214285714285714	0.345833333333333	0.310272536687631	0.107142857142857
PADI2	0.00113507377979569	0	0	0	0.00138888888888889	0	0.0178571428571429
RCC2	0.00510783200908059	0.0133901399878271	0.00505415162454874	0.00617283950617284	0.00833333333333333	0.0125786163522013	0.00892857142857143
ARHGEF10L	0.0227014755959137	0.0310407790626902	0.0180505415162455	0.0158730158730159	0.0236111111111111	0.0230607966457023	0
KLHDC7A	0.036322360953462	0.0298234936092514	0.028158844765343	0.0388007054673721	0.0222222222222222	0.00838574423480084	0.00892857142857143
ALDH4A1	0.337116912599319	0.393183201460743	0.517689530685921	0.31305114638448	0.238888888888889	0.285115303983228	0.107142857142857
IFFO2	0.00510783200908059	0.0158247108947048	0.00649819494584838	0.00440917107583774	0.00972222222222222	0.0167714884696017	0
UBR4	0.0561861520998865	0.14607425441266	0.0895306859205776	0.0599647266313933	0.0388888888888889	0.184486373165618	0.0625
RP1-43E13.2	0.00113507377979569	0.00304321363359708	0	0.000881834215167548	0.00277777777777778	0.00419287211740042	0
EMC1	0.00681044267877412	0.0115642118076689	0.00577617328519856	0.0123456790123457	0.0111111111111111	0.00419287211740042	0
MRTO4	0.021566401816118	0.032258064516129	0.0173285198555957	0.0229276895943563	0.025	0.0377358490566038	0.0357142857142857
AKR7A3	0.540862656072645	0.574558734023128	0.497472924187726	0.36331569664903	0.786111111111111	0.578616352201258	0.0803571428571429
AKR7A2	0.564131668558456	0.628119293974437	0.582671480144404	0.414462081128748	0.718055555555556	0.693920335429769	0.169642857142857
PQLC2	0.00170261066969353	0.00365185636031649	0.0036101083032491	0.00529100529100529	0.00277777777777778	0.00419287211740042	0.00892857142857143
CAPZB	0.150964812712826	0.214242239805234	0.132851985559567	0.112874779541446	0.176388888888889	0.339622641509434	0.205357142857143
MINOS1	0.283200908059024	0.39561777236762	0.267870036101083	0.221340388007055	0.354166666666667	0.522012578616352	0.151785714285714
NBL1	0.00340522133938706	0.00608642726719416	0.000722021660649819	0.0017636684303351	0.0152777777777778	0.0293501048218029	0.00892857142857143
TMCO4	0.00567536889897843	0.00973828362751065	0.0072202166064982	0.00881834215167548	0.00416666666666667	0.00419287211740042	0
RNF186	0.0737797956867196	0.0401704199634814	0.0664259927797834	0.0679012345679012	0.0458333333333333	0.0167714884696017	0.0178571428571429
RP11-91K11.2	0.0124858115777526	0.0164333536214242	0.00577617328519856	0.00881834215167548	0.0152777777777778	0.00628930817610063	0
OTUD3	0.0039727582292849	0.00182592818015825	0.00216606498194946	0.00529100529100529	0.00833333333333333	0	0
UBXN10-AS1	0.000567536889897843	0.00182592818015825	0.00144404332129964	0.0017636684303351	0	0	0
UBXN10	0.00340522133938706	0.00547778454047474	0.00216606498194946	0.00264550264550265	0.00138888888888889	0.00838574423480084	0
CAMK2N1	0.563564131668558	0.661594643944005	0.626714801444043	0.425044091710758	0.598611111111111	0.60377358490566	0.142857142857143
MUL1	0.0130533484676504	0.00973828362751065	0.00866425992779783	0.00352733686067019	0.00694444444444444	0.00209643605870021	0
CDA	0	0	0	0.000881834215167548	0	0	0.0267857142857143
PINK1	0.112372304199773	0.0973828362751065	0.0989169675090253	0.0828924162257496	0.130555555555556	0.0964360587002096	0.0982142857142857
PINK1-AS	0	0	0	0.0017636684303351	0	0	0
DDOST	0.0590238365493757	0.0432136335970785	0.0469314079422383	0.0476190476190476	0.0541666666666667	0.0188679245283019	0.0625
KIF17	0.000567536889897843	0.00121728545343883	0.00216606498194946	0	0.00138888888888889	0	0
HP1BP3	0.120885357548241	0.155203895313451	0.114079422382671	0.0881834215167548	0.125	0.188679245283019	0.169642857142857
EIF4G3	0.00624290578887628	0.0133901399878271	0.0115523465703971	0.0132275132275132	0.00555555555555556	0.0167714884696017	0.0178571428571429
ECE1	0.00851305334846765	0.00669506999391357	0.0129963898916968	0.0149911816578483	0.00972222222222222	0.00209643605870021	0.0535714285714286
NBPF3	0.00113507377979569	0.00365185636031649	0.00144404332129964	0.0017636684303351	0.00277777777777778	0	0
ALPL	0.0658342792281498	0.0316494217894096	0.0454873646209386	0.0485008818342152	0.0375	0.00419287211740042	0.0267857142857143
RP11-63N8.3	0.000567536889897843	0.00121728545343883	0.00216606498194946	0.000881834215167548	0.00138888888888889	0	0
RAP1GAP	0.0136208853575482	0.0206938527084601	0.0115523465703971	0.0158730158730159	0.00833333333333333	0.00838574423480084	0.0446428571428571
USP48	0.0192962542565267	0.0353012781497261	0.0202166064981949	0.0220458553791887	0.0138888888888889	0.0314465408805031	0.0535714285714286
HSPG2	0	0.00121728545343883	0	0.000881834215167548	0	0	0.0892857142857143
LINC00339	0.00283768444948922	0.00243457090687766	0.00288808664259928	0.00264550264550265	0.00138888888888889	0.00419287211740042	0
CDC42	0.266174801362089	0.470480827754108	0.297472924187726	0.206349206349206	0.351388888888889	0.750524109014675	0.428571428571429
ZBTB40	0.00454029511918275	0.0109555690809495	0.00144404332129964	0.00352733686067019	0.00833333333333333	0.00419287211740042	0.00892857142857143
C1QA	0.00113507377979569	0.000608642726719416	0.000722021660649819	0	0	0.00209643605870021	0.196428571428571
C1QC	0	0	0	0	0	0	0.142857142857143
C1QB	0	0	0	0	0.00138888888888889	0.00209643605870021	0.142857142857143
KDM1A	0.0147559591373439	0.029214850882532	0.0216606498194946	0.0141093474426808	0.025	0.039832285115304	0.0178571428571429
LUZP1	0.0175936435868331	0.0286062081558125	0.0173285198555957	0.0194003527336861	0.0263888888888889	0.0419287211740042	0.0625
HNRNPR	0.0771850170261067	0.119293974437005	0.0714801444043321	0.064373897707231	0.122222222222222	0.176100628930818	0.107142857142857
ZNF436	0.000567536889897843	0.000608642726719416	0.00216606498194946	0.000881834215167548	0	0.00209643605870021	0.00892857142857143
