	0	1	2	3	4	5	6	7	8	9	10
RP5-832C2.5	0.000464108910891088	0.00621165644171779	0	0.00225733634311512	0	0	0	0	0	0	0
C1orf233	0	0	0.00674157303370787	0	0	0	0	0	0	0	0
RP11-345P4.9	0	0.00557724484104852	0.00163432073544433	0.0025651549353581	0	0.000258264462809918	0.00042087542087542	0.000424808836023789	0	0	0
MIB2	0.000825082508250826	0.00692101226993866	0.00224719101123596	0.0090293453724605	0.000776933701657459	0	0.00231481481481481	0.00365070093457944	0	0.000504032258064516	0
MMP23B	0	0.000408997955010225	0	0.000752445447705041	0	0	0	0.00311526479750779	0	0	0
CDK11B	0.0103178286578658	0.0179511758691206	0.00468164794007491	0.018811136192626	0.000115101289134438	0.000266335227272727	0.00583526234567901	0.00700934579439253	0	0	0.00115740740740741
RP11-345P4.10	0	0.000408997955010225	0	0.000752445447705041	0	0	0.00308641975308642	0	0	0	0
SLC35E2B	0.00318246110325318	0.0241568474697309	0.00385232744783307	0.0310652477695367	0.000263088660878716	3.00625300625301e-05	0.00313541054281795	0.00598328635711814	0	0.00273084144051886	0.00734861845972957
RP11-345P4.7	0	0.000306748466257669	0	0.00507900677200903	0	0	0	0	0	0	0
CDK11A	0.0041769801980198	0.0248466257668712	0.000998751560549314	0.0203160270880361	3.83670963781461e-05	0.000157828282828283	0	0.0109683281412254	0	0.000224014336917562	0.00154320987654321
SLC35E2	0	0.00191717791411043	0.00126404494382023	0.00225733634311512	0.000345303867403314	0	0.000578703703703703	0.000584112149532709	0	0	0.00347222222222222
NADK	0.149755053630363	0.000981595092024541	0.000344101123595506	0.00373165914221219	0.000155386740331492	0	0.0166666666666667	0.00026285046728972	0	0	0.0015625
GNB1	0.0370657949677117	0.0291097383334574	0.00897318559772554	0.0244160071358431	0.0193896799027165	0.00615448243264534	0.0269754156235959	0.0272275223116669	0.00178261946026244	0.00273941969027786	0.00471788946658964
RP1-140A9.1	0.000825082508250825	0	0	0	0	0	0	0	0	0	0
TMEM52	0	0	0.000749063670411985	0.000752445447705041	0.00184162062615101	0	0	0	0	0	0
CFAP74	0	0.00122699386503067	0	0.00056433408577878	0	0	0	0	0.00714285714285715	0	0
PRKCZ	0.00384038403840384	0.0037702175125488	0.00102145045965271	0.00201108146932075	0.00642893018583626	0.000103305785123967	0.000673400673400673	0.00152931180968564	0	0	0
RP11-181G12.2	0	0.000613496932515337	0.00112359550561798	0	0	0	0	0	0	0	0
FAAP20	0.00304963188626555	0.0258423784804153	0.00777873811581676	0.0208456329223824	0.0290905227369316	0.0013986013986014	0.00601851851851852	0.000575125808770669	0.00175824175824176	0.00446650124069479	0.00341880341880341
SKI	0.014020055851739	0.00688060405851817	0.00248919619706137	0.00840423684667477	0.000169995750106247	0.000174825174825175	0.00178062678062678	0.00869877785765637	0	0.000992555831265509	0
MORN1	0	0.000288704438830747	0.00211500330469266	0.00478024166777321	0.00519987000324991	0	0	0	0	0	0.00326797385620914
RER1	0.00903038579720042	0.0265397362668359	0.0671367686943045	0.02125528657793	0.0045850003175208	0.0133751306165099	0.00417198808003405	0.00259963476205822	0.00656814449917898	0.000667408231368187	0.000510855683269476
PEX10	0	0.000929540806841421	0.00680966973101805	0.0098501949517751	0.00267872091076511	0	0	0	0.000865800865800867	0.000977517106549364	0
PLCH2	0.000126935770500127	0.00302029259084474	0	0.0146726862302483	0.000849978750531236	0	0.000356125356125356	0	0	0	0
PANK4	0.00011001100110011	0.00331288343558282	0.000299625468164794	0.00609480812641084	0.00165745856353591	0	0.00493827160493827	0.000311526479750779	0	0	0
RP3-395M20.12	0.00334668298290503	0.0254911422072103	0.000227244034844085	0.00649301240266822	0	0	0.000936329588014982	0.00168014281213903	0	0	0.000624219725343321
RP3-395M20.8	0.00109267683525109	0.00848947106615819	0	0.00878530901104264	0	0	0	0.00101035615054307	0	0	0
TNFRSF14	0.00639511319553008	0.0430524163168658	0.00255470136014193	0.0422082293770544	0.00157022390229718	0.000179425837320574	0.00730994152046783	0.00554189211346122	0.000100250626566416	0.000113186191284663	0.00487329434697856
RP3-395M20.9	0	0.0090351366424986	0	0.000820849579314591	0	0	0	0	0	0	0
FAM213B	0.00015001500150015	0.00139431121026213	0.000919305413687437	0.000410424789657295	0.00627825213460572	0	0	0.00679694137638063	0.0012987012987013	0	0
MMEL1	0.00185643564356435	0	0.000561797752808988	0	0	0	0	0	0	0	0
TTC34	0	0.000408997955010225	0	0.00300978179082017	0	0	0	0	0	0	0
LINC00982	0.000275027502750275	0	0.0440282979608822	0	0	0	0	0.00034614053305642	0	0	0
PRDM16	0	0.000102249488752556	0.0187265917602996	0	0	0	0	0.000778816199376946	0	0	0
ARHGEF16	0.000113804483896666	0	0.0309957380860132	7.78391842453491e-05	0.00476281196418366	0.000195924764890282	0	0	0	0	0
MEGF6	0.00175778447409958	0.00133368898372899	0.00351734245236932	0.000883305525566788	0.000960845544078788	0	0	0	0	0	0
RP11-46F15.2	0	0	0	0	0	0	0.00925925925925926	0	0	0	0
TPRG1L	0.0103223088266273	0.00634381934473306	0.00159375249023827	0.0116709091782335	0.00881626895497825	0.00100741457124436	0.00420278434462831	0.00106051567574733	0	0.000915122397620682	0.000394011032308904
WRAP73	0.000512120177534995	0.00932938438756082	0.000968616815187912	0.0140499727562855	0.000381024957134692	9.79623824451413e-05	0.0014367816091954	0.000161134386077989	0	0	0
TP73-AS1	3.17339426250317e-05	0.00302029259084474	0.0013828867761452	0.0125021705157146	0	0.000218531468531469	0	0	0	0	0
SMIM1	0.000225022502250225	0.000929540806841421	0.000612870275791625	0.000615637184485944	0.0428595345722418	0.000172176308539945	0.000280583613916947	0.000283205890682526	0	0	0
LRRC47	0.000420960463393278	0.0036058595217228	0.00165099747764274	0.00663380476344037	0.00552486187845303	0.00011595547309833	0.000755857898715041	0.00171657448025939	0	0	0.00113378684807256
CEP104	0.000294088814822076	0.0157443965255421	0.00720881076871732	0.0118230784703753	5.47016027569607e-05	0.000225022502250225	0.0033003300330033	0.00592208753585638	0.000282885431400283	0	0
DFFB	0	0.00259833994947672	0.000528750826173166	0.00849820740937459	0	0	0	0.000549752611324903	0	0	0
C1orf174	0.000777112594980428	0.00754743900699101	0.00128037627384374	0.0303428001469894	0.0016060644995503	0.000264270613107822	0.000107665805340224	0.000434688111280156	0	0	0.00581395348837209
AJAP1	0	0	0.00183861082737487	0	0.000502260170768457	0	0	0.0416312659303314	0	0	0
NPHP4	0	0	0.00561797752808989	0.0036117381489842	0	0	0	0	0	0.0032258064516129	0
KCNAB2	0.00471475719000471	0.00506573181419807	0	0.0104482425024186	0.00284135753749013	0	0.00846560846560846	0	0	0	0.000793650793650792
RPL22	0.00160127404564067	0.370702632936077	0.117927464348939	0.160964568010941	0.0657831624948926	0.0745422182319288	0.0279053743683969	0.0274750041856452	0.014292276396089	0.0108020804006698	0.00826825907211759
RNF207	0	0	0.0210986267166043	0	0.000306936771025168	0.00284090909090909	0	0.000519210799584631	0	0	0
ICMT	2.29189585625229e-05	0.0021813224267212	0.00898876404494383	0.00156759468271884	0.00138121546961326	0.000157828282828283	0.00102880658436214	0.00415368639667705	0	0	0
GPR153	0	0	0.0050561797752809	0	0.00138121546961326	0	0	0	0	0	0
ACOT7	8.25082508250826e-05	0.000122699386503068	5.61797752808989e-05	5.6433408577878e-05	0.100690607734807	0.00227272727272727	0	0.000934579439252337	0.000714285714285715	0	0
RP1-202O8.3	0	0	0.000561797752808988	0.00225733634311512	0	0	0	0.00233644859813084	0	0	0
HES2	0	0.000245398773006135	0	0.000451467268623024	0.00110497237569061	0	0.00185185185185185	0.00186915887850467	0	0	0
ESPN	6.34678852500634e-05	0	0.00017286084701815	0	0.0424989375265619	0.000437062937062938	0	0	0	0	0
TNFRSF25	0.00066006600660066	0	0.000449438202247191	0	0	0	0	0.00747663551401869	0	0	0
NOL9	6.22703779811944e-05	0.00750086815603658	0.00105999576001696	0.015375441884237	0.00166788283123111	0.000107204116638079	0	0.000705342973020632	0	0.00243457090687766	0
ZBTB48	0.00184879599071018	0.0032719836400818	0.00149812734082397	0.0107014463673606	0.000409249028033558	0.000105218855218855	0.00154320987654321	0.000692281066112842	0	0	0.00102880658436214
KLHL21	0.0192452980237783	0.000946115751348954	0.00132665493434412	0.0032908156327341	0.000599081408506956	0	0.0071396697902722	0.000450399729760162	0	0	0
PHF13	0.000322858372793801	0.00192051213656975	0.000879335613092331	0.000883305525566788	0.000960845544078788	0.00024703557312253	0.0036231884057971	0.0016253555465258	0	0	0
THAP3	0	0.00390700678075557	0.00212891780011827	0.00718783414518237	0.00232625763303286	0	0.000974658869395711	0	0.000751879699248121	0.000848896434634974	0.00584795321637427
DNAJC11	1.87518751875187e-05	0.00627440044617958	0.00326864147088866	0.00620767494356659	0.0061526870919136	0	0	0.000212404418011894	0	0.000733137829912023	0
CAMTA1	0.000503788696626672	0.00706763755900846	0.0314256711820505	0.0112515207133464	0.0749728920328394	0.0204616256018125	0.00738433137187031	0.00943313826535069	0.0174454828660436	0.00813988543864939	0
VAMP3	0.0193090063723353	0.00340317166338696	0.00203519185923256	0.00141970839189631	0.0272420862434414	0.000142938822184105	0.0131027253668763	0.00146946452712631	0.000179694519317161	0.00182592818015825	0.000349406009783368
PER3	2.75027502750275e-05	0.00102249488752556	0.00606741573033708	7.52445447705041e-05	0.00165745856353591	0	0.00277777777777778	0.011214953271028	0	0.00430107526881721	0
TNFRSF9	0.000825082508250825	0	0	0	0	0	0	0	0	0	0
PARK7	0.000991880346032641	0.101965718826951	0.0754760670849368	0.0385984577452777	0.0988131577377886	0.0763281737889197	0.00614255079417003	0.0132436968624178	0.0189541567362961	0.0167463357497863	0.0065968814742122
ERRFI1	0.00022166395744052	0.00131856057137625	0.082173402649673	1.68457936053367e-05	0.00148429125092768	0.0356597693351425	0.000276395798783858	0.00174361835681406	0	0.00216658642272509	0
SLC45A1	0	0	0	0.000451467268623024	0	0	0	0.00747663551401869	0	0.0258064516129032	0
RERE	0.0160003107934112	0.0303309582106798	0.0246888698543861	0.0753322738361559	0.00123875826871144	0.00103189971463514	0.00672645739910314	0.00209546959473618	0.00025624599615631	0.000650947490235789	0.00199302441454908
ENO1	0.00270260716431916	0.0422267489441521	0.174007417699638	0.0261143262829122	0.116248043166009	0.124479950429318	0.00325471528003174	0.00401314053271938	0.0147169286409793	0.0152024374155857	0.0034620794114465
ENO1-AS1	0	0	0	0.00507900677200903	0	0	0	0.00233644859813084	0	0	0
SLC2A5	0	0.00011154489682097	0	0.00738764621383132	0.00803616273229532	0	0	0	0	0	0
GPR157	0.000165016501650165	0.00300613496932515	0	0.00553047404063205	0	0.00028409090909091	0.000462962962962962	0.000467289719626167	0	0.00161290322580645	0
MIR34AHG	0	0	0.0050561797752809	0	0	0	0	0.00233644859813084	0	0	0
H6PD	0.00275594569766255	0.00728606666245019	0.00391520908143172	0.0112634102068837	5.6957338953124e-05	0.00052717900656045	0.00610920198549064	0.00240870989498025	0	0.00033255736614566	0.00229095074455899
SPSB1	0	0	0.00179775280898876	0.000451467268623024	0	0	0	0.00747663551401869	0	0	0
SLC25A33	1.1302500113025e-05	0.0230103370031095	0.00372479605971987	0.00606079346918582	7.56830394308635e-05	7.78331257783314e-05	0.00114155251141553	0.000512098322877992	0	0.000441891294741493	0.0030441400304414
TMEM201	0	0.00100390407138873	0.00510725229826354	0.00184691155345783	0	0	0	0	0	0	0
PIK3CD	0.0893123940772456	0.00567484662576688	0.000189796538111145	0.0175706180220853	0	0	0.018018018018018	3.15736297044708e-05	0	0	0.000750750750750751
PIK3CD-AS1	0.000550055005500551	0.000204498977505113	0	0.00150489089541008	0	0	0	0	0	0	0.00925925925925926
PIK3CD-AS2	0	0.000306748466257669	0	0.00126975169300226	0.0220994475138121	0	0.00231481481481481	0	0	0.00201612903225806	0
CLSTN1	6.76990776000677e-05	0.00362435110901368	0.0832613079804091	0.0158476587370493	0.00101997450063748	0.010518648018648	0.000189933523266857	0.00690150970524803	0	0.00264681555004136	0.00113960113960114
CTNNBIP1	0.000942951438000944	0.00315512708150745	0.00256821829855538	0.00145114479200258	0.0193370165745856	0	0.00148809523809524	0.000667556742323098	0	0.000576036866359447	0.00396825396825396
LZIC	0.00383011985409067	0.00569583467872134	0.00191602602010645	0.0104787929190923	0.00471067170689153	0.000239234449760765	0.000389863547758284	0.00245941957697983	0	0.00033955857385399	0.00935672514619882
NMNAT1	0.000625062506250626	0.000929540806841421	0.0024514811031665	0.00335180244886791	0.000669680227691277	0.000172176308539945	0.00448933782267115	0.00254885301614274	0	0	0
RBP7	0.156045142185451	4.20203378435162e-06	0.000277050946590734	6.95754352330004e-05	1.89207598577159e-05	0	0.0126839167935058	0.0216361541415952	0	0	0
UBE4B	0.0153204794163627	0.00373264449467226	0.00151389710230633	0.00686705477010812	5.81564408258213e-05	5.98086124401914e-05	0.00350877192982456	0.000393507132316774	0	0.00033955857385399	0
KIF1B	0.0509362160705866	0.000757480906473018	0.00371474432469617	0.000932878794858801	0.000704701770210847	0.00417439703153989	0.00680272108843537	0.00934579439252336	0.000145772594752187	0.00148123765635287	0.00028344671201814
PGD	0.145316945487652	0.000270784852972287	0.000774893452150329	0.000630497392387328	0.000476281196418365	7.83699059561128e-05	0.0215836526181354	3.22268772155977e-05	0	0	0.00172413793103448
APITD1	3.3003300330033e-05	0.00176687116564417	0.00224719101123596	9.02934537246048e-05	0.0318232044198895	0	0	0	0	0	0
DFFA	6.34678852500634e-06	0.0122321849929212	0.00560069144338807	0.0166869248133357	0.0244793880152996	0.000174825174825175	0.012037037037037	0.000287562904385335	0.00021978021978022	0.000248138957816377	0.000427350427350427
PEX14	0	0.00261403040810883	0.00244259892525647	0.00628128373736383	0.000240211386019697	0	0.000402576489533011	0.00040633888663145	0	0	0
CASZ1	0.000512120177534995	0.000338481066215359	0.0372336303758233	0.00249085389585117	9.52562392836731e-05	0.000391849529780564	0.000159642401021711	0.000644537544311957	0.000492610837438424	0.000556173526140155	0.000957854406130267
TARDBP	0.000837907624959386	0.0252328427477033	0.00513477324329045	0.0304214084375256	0.00183207855036785	0.000735986811116345	0.012281711763577	0.00484238051426081	0.000148038490007402	0.000167140230653518	0.00259067357512953
RP4-635E18.8	9.16758342500917e-05	0.0021813224267212	0.000998751560549314	0.00100326059694006	0	0	0	0	0	0	0
SRM	5.03099090396844e-06	0.0251683375729463	0.00268566730611126	0.0220227935913671	0.0436598841126533	0.000866130820399113	0.000508130081300813	0.000227946204695692	0.000174216027874565	0.00019669551534225	0.00304878048780488
EXOSC10	0.000197034628836018	0.00661111619815035	0.0056682877746101	0.016306728209966	8.24606250515379e-05	0	0.000138197899391929	0.00348723671362812	0	0.000481463649494463	0.000829187396351574
RP4-635E18.7	0	0	0.00224719101123596	0	0	0	0	0	0	0	0
MTOR	0.000631978091426163	0.00668320062655006	0.00234281616065025	0.0094135728351184	0.000470201010932173	0	0	0.000198846689202625	0	0	0.00118203309692671
UBIAD1	1.87518751875187e-05	0.00546569994422755	0.00413687436159346	0.0131335932690334	0.000125565042692114	0	0.000841750841750841	0.000212404418011894	0	0	0
FBXO2	0	0.00360880548538434	0.00799735624586913	0.0066392245385739	0.00016249593760156	0	0.000272331154684096	0	0	0.000948766603415559	0
FBXO44	1.25012501250125e-05	0.0145751998512735	0.00217909431392578	0.0165537998495109	0.000334840113845638	8.60881542699726e-05	0	0.00127442650807137	0	0	0.000841750841750841
FBXO6	0.000309405940594059	0.00184049079754601	0.000374531835205993	0.00338600451467269	0.00575506445672192	0	0	0.000389408099688473	0	0	0.00231481481481481
MAD2L2	0.000997487808482341	0.00593352257119311	0.00405835988596344	0.00973686870388464	8.24606250515379e-05	0	0.00497512437810945	0.000557957874180499	0	0.000481463649494463	0.0033167495854063
DRAXIN	0	0	0	0.00225733634311512	0	0	0	0	0	0	0
AGTRAP	0.0265773636187148	0.00087333092746301	0.00699272967614012	0.00132784490771478	0.00731231719207019	0.00213903743315508	0.00920479302832244	0.00351841671247938	0	0.0121442125237192	0
C1orf167	0	0	0.00449438202247191	0	0	0	0	0	0	0	0
MTHFR	0.000130276185513288	0.0145517167151006	0.0019317957815888	0.00479188943012158	9.69274013763691e-05	0	0.00146198830409357	0.00409903262829972	0	0.000565930956423316	0
CLCN6	1.91879653081587e-05	0.00642031673562562	0.00188136921870917	0.0102892540290829	0.000128485159964024	0.000132135306553911	0.00193798449612403	0.000217344055640078	0	0	0.00129198966408269
NPPA-AS1	0	0.00081799591002045	0.000374531835205992	0.00338600451467269	0	0	0	0	0	0	0
KIAA2013	0.00930848118368884	0.0131757730473093	0.00295603649800166	0.0155135061432878	0.00092699024806259	0	0.00304499130002485	0.00156808630747036	0	0	0.00932140193885161
PLOD1	0.000736680810938237	4.38212094653811e-05	0.00802568218298555	0.00128990648178007	0.000197316495659037	0.00081168831168831	0	0.00834445927903871	0	0	0
MFN2	0.00796793965110796	0.000858895705521473	0.0020545746388443	0.00261206062560464	0.00505130228887135	0	0.00846560846560846	0.000133511348464619	0	0.000460829493087557	0.00317460317460317
MIIP	0.00183768376837684	0.0117261572783045	0.000638406537282942	0.0215729530063616	0.00156956303365143	0	0.000946969696969697	0.000106202209005947	0	0.000366568914956012	0.000631313131313131
TNFRSF8	0.0011001100110011	0	0	0	0	0	0.00308641975308642	0	0	0	0
TNFRSF1B	0.198021631431436	0.00526709561574144	0.00012456712922594	0.00288298388832442	0	0	0.0345117845117845	0.00101539673000808	0	7.15256419426363e-05	0
VPS13D	0.00215864609716785	0.0104009131117135	0.00376273843741835	0.00850438343220117	0	6.60676532769556e-05	0.00172265288544358	0.00271680069550098	0.000332225913621263	0	0.00581395348837209
DHRS3	0.0002000200020002	0	0.00983997276132108	3.42020658047746e-05	0.0101289134438306	0.00034435261707989	0.000561167227833894	0.11101670914755	0	0.000488758553274682	0
PDPN	0	0	0.000749063670411985	0	0	0	0	0.0124610591900312	0	0	0
PRDM2	0.00352027445339739	0.279671532530913	0.00182564460151186	0.0963936743641093	0.000124679534633637	3.20553917168867e-05	0.00952045133991537	0.00189815852259995	0	4.54979753400973e-05	0.00501488794859739
KAZN	0.000606957247448883	0	0.029859227689526	0.000103785578993799	0.0162570648377469	0.0235762800417973	0.000106428267347807	0	0	0.0181683351872451	0
TMEM51-AS1	0	0	0.00449438202247191	0	0	0	0	0	0	0	0
TMEM51	0.000269414696571698	0	0.0412749369410685	0	0.000451009132934941	0.00185528756957328	0	0.000762921991226397	0.0285714285714286	0	0
FHAD1	0	0	0.00404494382022472	0	0.00110497237569061	0.00113636363636364	0	0	0	0	0
EFHD2	0.292082963986839	0.00503458484225029	0.000218240098208044	0.00329180610885225	0.00120725358193815	3.44875155193819e-05	0.0505816894284269	0.000907634053295136	0.000173422935183178	4.89500220275099e-05	0
CTRC	0	0.000613496932515337	0	0	0	0.00284090909090909	0	0	0	0	0
CASP9	0.000962596259625963	0.00493718959976629	0.000214018191546282	0.0105342362678706	0.000131544330439358	0.000135281385281385	0.00198412698412699	0	0	0.000768049155145929	0
DNAJC16	1.17868929750118e-05	0.0168448729184926	0.0020545746388443	0.00931957433086102	0.00126282557221784	0	0.00119047619047619	0.00213618157543391	0.000408163265306123	0	0.000793650793650792
RP4-680D5.8	0	0	0	0.00225733634311512	0	0	0	0	0	0	0
AGMAT	0	0.000193735873425896	3.94244037058939e-05	0.00142568611144113	0.18765144906465	9.96810207336525e-05	0.000162443144899285	0.000163961305131989	0	0	0
RP4-680D5.2	0	0	0	0.00225733634311512	0	0	0	0	0	0	0
DDI2	0.000151739311862221	0.0110570481630351	0.00165310603125404	0.0249344853532602	0.000254016638089795	0.000261233019853709	0.00170285227756492	0.00386722526587174	0	0.000370782350760103	0.000638569604086845
PLEKHM2	0.000618811881188119	0.0116337196091797	0.0025176862255514	0.0101162110191455	0.00250665029670554	0.000841750841750842	0.00548696844993141	0.0104707511249567	0	0.00029868578255675	0.00462962962962963
SLC25A34	0	0.00122699386503067	0	0	0.00138121546961326	0	0	0.00233644859813084	0	0	0
TMEM82	0	0	0.000321027287319422	0	0.0197316495659037	0.000811688311688313	0	0	0	0	0
FBLIM1	7.17463050652892e-05	0.000240064017071219	0.00825598436736688	0.00240455393070959	0.00192169108815758	0.0123517786561265	0.000805152979066022	0.0032507110930516	0	0	0.00120772946859903
UQCRHL	0	0.00196319018404908	0.000224719101123595	0.00203160270880361	0	0.000568181818181819	0	0	0	0	0.00555555555555555
FLJ37453	0.00135259427582102	0.00726138992255859	0.00014735678762203	0.0148022055286238	0.000815143555837334	0.0003725782414307	0.00136612021857924	0	0	0	0.00364298724954462
SPEN	0.019233234003012	0.0526803264041932	0.00630522526453584	0.0386596243616998	0.000120688730354557	0.00551632833186231	0.00649496583962604	0.00383359041829235	0.000624133148404994	0.000704666457876606	0.00215749730312837
ZBTB17	0.00122802977972216	0.00345270366671423	0.00130650640188137	0.00335975641765972	0.00115636643967622	0	0.00775193798449612	0.000869376222560313	0	0	0
C1orf64	0	0.000245398773006135	0	0	0	0	0	0	0.0914285714285714	0	0
CLCNKA	0	0	0.0836646499567848	0	0	0	0	0	0.0351648351648352	0	0
CLCNKB	5.53746649832769e-06	0	0.235653419802428	1.51499083430545e-05	3.70796099225036e-05	0	0	0	0.0845637583892618	0	0
