	0	1	2	3	4	5	6	7	8	9	10
CPSF3L	0.00825082508250825	0.0245398773006135	0.0314606741573034	0.0519187358916479	0.0662983425414365	0.0284090909090909	0.00925925925925926	0.0280373831775701	0.0285714285714286	0.032258064516129	0.111111111111111
CPTP	0.000825082508250825	0.0110429447852761	0.0112359550561798	0.0203160270880361	0.0220994475138122	0	0	0.0280373831775701	0	0	0
TAS1R3	0	0.00368098159509202	0	0.00225733634311512	0	0	0	0	0	0	0
DVL1	0.00165016501650165	0.0098159509202454	0.00898876404494382	0.00677200902934537	0.0331491712707182	0	0.0185185185185185	0.0373831775700935	0	0.032258064516129	0
MXRA8	0.000825082508250825	0.00122699386503067	0.0179775280898876	0.00225733634311512	0.00552486187845304	0.0170454545454545	0	0	0	0.32258064516129	0
AURKAIP1	0.084983498349835	0.14601226993865	0.231460674157303	0.162528216704289	0.640883977900553	0.380681818181818	0.185185185185185	0.196261682242991	0.4	0.354838709677419	0.5
CCNL2	0.0214521452145215	0.0834355828220859	0.0943820224719101	0.110609480812641	0.0331491712707182	0.0568181818181818	0.0648148148148148	0.130841121495327	0.0571428571428571	0.0645161290322581	0
MRPL20	0.0231023102310231	0.184049079754601	0.21123595505618	0.191873589164786	0.447513812154696	0.204545454545455	0.166666666666667	0.280373831775701	0.314285714285714	0.32258064516129	0.222222222222222
RP4-758J18.13	0	0	0	0.00677200902934537	0	0	0	0	0	0	0
ANKRD65	0	0	0	0.00225733634311512	0	0	0.00925925925925926	0.0280373831775701	0	0.032258064516129	0
RP4-758J18.10	0	0	0	0	0	0	0	0.00934579439252336	0	0.032258064516129	0
VWA1	0	0	0.0831460674157303	0.00225733634311512	0.00552486187845304	0.0170454545454545	0	0.401869158878505	0.0285714285714286	0.129032258064516	0
ATAD3C	0.000825082508250825	0	0.0134831460674157	0	0.0110497237569061	0	0	0.00934579439252336	0	0	0
ATAD3B	0.00165016501650165	0.0159509202453988	0.0112359550561798	0.0112866817155756	0	0.00568181818181818	0.0185185185185185	0.00934579439252336	0	0	0
ATAD3A	0	0.0098159509202454	0.0247191011235955	0.0112866817155756	0.0220994475138122	0	0.00925925925925926	0.00934579439252336	0	0	0
SSU72	0.0973597359735974	0.214723926380368	0.0943820224719101	0.275395033860045	0.292817679558011	0.147727272727273	0.25	0.224299065420561	0.228571428571429	0.129032258064516	0.333333333333333
RP5-832C2.5	0.00247524752475248	0.0110429447852761	0	0.0090293453724605	0	0	0	0	0	0	0
C1orf233	0	0	0.00674157303370787	0	0	0	0	0	0	0	0
RP11-345P4.9	0	0.0122699386503067	0.00898876404494382	0.0112866817155756	0	0.00568181818181818	0.00925925925925926	0.00934579439252336	0	0	0
MIB2	0.0066006600660066	0.0233128834355828	0.0179775280898876	0.036117381489842	0.0165745856353591	0	0.037037037037037	0.0467289719626168	0	0.032258064516129	0
MMP23B	0	0.00122699386503067	0	0.00225733634311512	0	0	0	0.00934579439252336	0	0	0
CDK11B	0.0404290429042904	0.0650306748466258	0.0449438202247191	0.090293453724605	0.0110497237569061	0.0170454545454545	0.101851851851852	0.11214953271028	0	0	0.111111111111111
RP11-345P4.10	0	0.00122699386503067	0	0.00225733634311512	0	0	0.00925925925925926	0	0	0	0
SLC35E2B	0.0222772277227723	0.0748466257668712	0.0404494382022472	0.115124153498871	0.0165745856353591	0.00568181818181818	0.0740740740740741	0.102803738317757	0	0.129032258064516	0.277777777777778
RP11-345P4.7	0	0.00122699386503067	0	0.00677200902934537	0	0	0	0	0	0	0
CDK11A	0.0222772277227723	0.0662576687116564	0.0179775280898876	0.0812641083521445	0.00552486187845304	0.0113636363636364	0	0.121495327102804	0	0.032258064516129	0.111111111111111
SLC35E2	0	0.00613496932515337	0.00674157303370787	0.0090293453724605	0.00552486187845304	0	0.00925925925925926	0.00934579439252336	0	0	0.0555555555555556
NADK	0.198844884488449	0.0196319018404908	0.0157303370786517	0.0519187358916479	0.0165745856353591	0	0.222222222222222	0.0280373831775701	0	0	0.166666666666667
GNB1	0.132838283828383	0.143558282208589	0.107865168539326	0.178329571106095	0.248618784530387	0.142045454545455	0.37962962962963	0.383177570093458	0.171428571428571	0.225806451612903	0.388888888888889
RP1-140A9.1	0.000825082508250825	0	0	0	0	0	0	0	0	0	0
TMEM52	0	0	0.00224719101123596	0.00225733634311512	0.00552486187845304	0	0	0	0	0	0
CFAP74	0	0.00245398773006135	0	0.00225733634311512	0	0	0	0	0.0285714285714286	0	0
PRKCZ	0.0132013201320132	0.0159509202453988	0.0112359550561798	0.0158013544018059	0.0441988950276243	0.00568181818181818	0.0185185185185185	0.0280373831775701	0	0	0
RP11-181G12.2	0	0.00122699386503067	0.00224719101123596	0	0	0	0	0	0	0	0
FAAP20	0.0255775577557756	0.0907975460122699	0.0674157303370786	0.110609480812641	0.204419889502762	0.0454545454545455	0.12037037037037	0.0373831775700935	0.114285714285714	0.193548387096774	0.222222222222222
SKI	0.0387788778877888	0.0331288343558282	0.0269662921348315	0.0496613995485327	0.0110497237569061	0.0113636363636364	0.0462962962962963	0.102803738317757	0	0.0645161290322581	0
MORN1	0	0.00245398773006135	0.00898876404494382	0.0135440180586907	0.0220994475138122	0	0	0	0	0	0.0555555555555556
RER1	0.0569306930693069	0.119018404907975	0.256179775280899	0.144469525959368	0.104972375690608	0.181818181818182	0.12962962962963	0.102803738317757	0.285714285714286	0.0967741935483871	0.111111111111111
PEX10	0	0.00613496932515337	0.0224719101123595	0.0270880361173815	0.0220994475138122	0	0	0	0.0285714285714286	0.032258064516129	0
PLCH2	0.00165016501650165	0.0098159509202454	0	0.0293453724604966	0.0110497237569061	0	0.00925925925925926	0	0	0	0
PANK4	0.00165016501650165	0.0110429447852761	0.00449438202247191	0.0203160270880361	0.0165745856353591	0	0.037037037037037	0.00934579439252336	0	0	0
RP3-395M20.12	0.0156765676567657	0.052760736196319	0.00674157303370787	0.036117381489842	0	0	0.0277777777777778	0.0373831775700935	0	0	0.0555555555555556
RP3-395M20.8	0.00577557755775578	0.0196319018404908	0	0.0270880361173815	0	0	0	0.0186915887850467	0	0	0
TNFRSF14	0.0387788778877888	0.122699386503067	0.0404494382022472	0.164785553047404	0.0497237569060773	0.0170454545454545	0.138888888888889	0.121495327102804	0.0285714285714286	0.032258064516129	0.277777777777778
RP3-395M20.9	0	0.0110429447852761	0	0.00451467268623025	0	0	0	0	0	0	0
FAM213B	0.00165016501650165	0.00613496932515337	0.00674157303370787	0.00451467268623025	0.0276243093922652	0	0	0.0373831775700935	0.0285714285714286	0	0
MMEL1	0.00247524752475248	0	0.00224719101123596	0	0	0	0	0	0	0	0
TTC34	0	0.00122699386503067	0	0.00451467268623025	0	0	0	0	0	0	0
LINC00982	0.00247524752475248	0	0.051685393258427	0	0	0	0	0.00934579439252336	0	0	0
PRDM16	0	0.00122699386503067	0.0224719101123595	0	0	0	0	0.00934579439252336	0	0	0
ARHGEF16	0.00165016501650165	0	0.0449438202247191	0.00225733634311512	0.0276243093922652	0.00568181818181818	0	0	0	0	0
MEGF6	0.00577557755775578	0.00613496932515337	0.0134831460674157	0.00677200902934537	0.0110497237569061	0	0	0	0	0	0
RP11-46F15.2	0	0	0	0	0	0	0.00925925925925926	0	0	0	0
TPRG1L	0.0346534653465347	0.0331288343558282	0.0224719101123595	0.0609480812641084	0.0828729281767956	0.0284090909090909	0.0740740740740741	0.0373831775700935	0	0.0645161290322581	0.0555555555555556
WRAP73	0.00495049504950495	0.0257668711656442	0.0112359550561798	0.0428893905191874	0.0110497237569061	0.00568181818181818	0.0277777777777778	0.00934579439252336	0	0	0
TP73-AS1	0.000825082508250825	0.0098159509202454	0.00898876404494382	0.0270880361173815	0	0.00568181818181818	0	0	0	0	0
SMIM1	0.00247524752475248	0.00613496932515337	0.00674157303370787	0.00677200902934537	0.0883977900552486	0.00568181818181818	0.00925925925925926	0.00934579439252336	0	0	0
LRRC47	0.00412541254125413	0.0147239263803681	0.0134831460674157	0.0270880361173815	0.0386740331491713	0.00568181818181818	0.0185185185185185	0.0280373831775701	0	0	0.0555555555555556
CEP104	0.00495049504950495	0.0441717791411043	0.0404494382022472	0.0519187358916479	0.00552486187845304	0.0113636363636364	0.0555555555555556	0.0747663551401869	0.0285714285714286	0	0
DFFB	0	0.00736196319018405	0.00449438202247191	0.018058690744921	0	0	0	0.00934579439252336	0	0	0
C1orf174	0.00742574257425743	0.0282208588957055	0.0157303370786517	0.0767494356659142	0.0276243093922652	0.0113636363636364	0.00925925925925926	0.0186915887850467	0	0	0.166666666666667
AJAP1	0	0	0.00674157303370787	0	0.00552486187845304	0	0	0.0654205607476635	0	0	0
NPHP4	0	0	0.0112359550561798	0.0090293453724605	0	0	0	0	0	0.032258064516129	0
KCNAB2	0.0165016501650165	0.0208588957055215	0	0.0406320541760722	0.0331491712707182	0	0.0740740740740741	0	0	0	0.0555555555555556
RPL22	0.0536303630363036	0.995092024539877	0.759550561797753	0.889390519187359	0.889502762430939	0.960227272727273	0.75	0.747663551401869	0.942857142857143	0.870967741935484	1
RNF207	0	0	0.0292134831460674	0	0.00552486187845304	0.0170454545454545	0	0.00934579439252336	0	0	0
ICMT	0.000825082508250825	0.0098159509202454	0.0269662921348315	0.0112866817155756	0.0165745856353591	0.00568181818181818	0.0185185185185185	0.0373831775700935	0	0	0
GPR153	0	0	0.00674157303370787	0	0.00552486187845304	0	0	0	0	0	0
ACOT7	0.00165016501650165	0.00245398773006135	0.00224719101123596	0.00225733634311512	0.149171270718232	0.0227272727272727	0	0.0186915887850467	0.0285714285714286	0	0
RP1-202O8.3	0	0	0.00224719101123596	0.00451467268623025	0	0	0	0.00934579439252336	0	0	0
HES2	0	0.00122699386503067	0	0.00225733634311512	0.00552486187845304	0	0.00925925925925926	0.00934579439252336	0	0	0
ESPN	0.000825082508250825	0	0.00224719101123596	0	0.0552486187845304	0.00568181818181818	0	0	0	0	0
TNFRSF25	0.00165016501650165	0	0.00224719101123596	0	0	0	0	0.0186915887850467	0	0	0
NOL9	0.00165016501650165	0.0220858895705521	0.0112359550561798	0.0428893905191874	0.0220994475138122	0.00568181818181818	0	0.0186915887850467	0	0.0645161290322581	0
ZBTB48	0.00907590759075908	0.0147239263803681	0.0134831460674157	0.036117381489842	0.0110497237569061	0.00568181818181818	0.0277777777777778	0.0186915887850467	0	0	0.0555555555555556
KLHL21	0.0363036303630363	0.0098159509202454	0.0157303370786517	0.0248306997742664	0.0165745856353591	0	0.0740740740740741	0.0186915887850467	0	0	0
PHF13	0.00247524752475248	0.00736196319018405	0.00674157303370787	0.00677200902934537	0.0110497237569061	0.00568181818181818	0.0277777777777778	0.0186915887850467	0	0	0
THAP3	0	0.0134969325153374	0.0134831460674157	0.0248306997742664	0.0220994475138122	0	0.0185185185185185	0	0.0285714285714286	0.032258064516129	0.111111111111111
DNAJC11	0.000825082508250825	0.0184049079754601	0.0179775280898876	0.0248306997742664	0.0386740331491713	0	0	0.00934579439252336	0	0.032258064516129	0
CAMTA1	0.0115511551155116	0.052760736196319	0.150561797752809	0.090293453724605	0.364640883977901	0.193181818181818	0.148148148148148	0.168224299065421	0.4	0.290322580645161	0
VAMP3	0.0503300330033003	0.0257668711656442	0.0269662921348315	0.0225733634311512	0.154696132596685	0.0113636363636364	0.138888888888889	0.0467289719626168	0.0285714285714286	0.0967741935483871	0.0555555555555556
PER3	0.000825082508250825	0.00613496932515337	0.0202247191011236	0.00225733634311512	0.0165745856353591	0	0.0277777777777778	0.0560747663551402	0	0.0645161290322581	0
TNFRSF9	0.000825082508250825	0	0	0	0	0	0	0	0	0	0
PARK7	0.0288778877887789	0.357055214723926	0.415730337078652	0.297968397291196	0.74585635359116	0.664772727272727	0.240740740740741	0.355140186915888	0.742857142857143	0.741935483870968	0.611111111111111
ERRFI1	0.00495049504950495	0.0147239263803681	0.157303370786517	0.00225733634311512	0.0331491712707182	0.164772727272727	0.0185185185185185	0.0467289719626168	0	0.0967741935483871	0
SLC45A1	0	0	0	0.00225733634311512	0	0	0	0.0186915887850467	0	0.0645161290322581	0
RERE	0.0767326732673267	0.128834355828221	0.157303370786517	0.275395033860045	0.0552486187845304	0.0511363636363636	0.166666666666667	0.0934579439252336	0.0571428571428571	0.0967741935483871	0.222222222222222
ENO1	0.0478547854785479	0.230674846625767	0.633707865168539	0.246049661399549	0.812154696132597	0.852272727272727	0.175925925925926	0.196261682242991	0.657142857142857	0.709677419354839	0.444444444444444
ENO1-AS1	0	0	0	0.00677200902934537	0	0	0	0.00934579439252336	0	0	0
SLC2A5	0	0.00122699386503067	0	0.0135440180586907	0.0220994475138122	0	0	0	0	0	0
GPR157	0.00165016501650165	0.00858895705521472	0	0.0158013544018059	0	0.00568181818181818	0.00925925925925926	0.00934579439252336	0	0.032258064516129	0
MIR34AHG	0	0	0.00674157303370787	0	0	0	0	0.00934579439252336	0	0	0
H6PD	0.0148514851485149	0.0294478527607362	0.0292134831460674	0.0496613995485327	0.00552486187845304	0.0170454545454545	0.0740740740740741	0.0467289719626168	0	0.032258064516129	0.111111111111111
SPSB1	0	0	0.00449438202247191	0.00225733634311512	0	0	0	0.0186915887850467	0	0	0
SLC25A33	0.000825082508250825	0.045398773006135	0.0247191011235955	0.0316027088036117	0.00552486187845304	0.00568181818181818	0.0277777777777778	0.0186915887850467	0	0.032258064516129	0.111111111111111
TMEM201	0	0.00368098159509202	0.0112359550561798	0.00677200902934537	0	0	0	0	0	0	0
PIK3CD	0.147689768976898	0.045398773006135	0.0112359550561798	0.108352144469526	0	0	0.222222222222222	0.00934579439252336	0	0	0.111111111111111
PIK3CD-AS1	0.00165016501650165	0.00122699386503067	0	0.00451467268623025	0	0	0	0	0	0	0.0555555555555556
PIK3CD-AS2	0	0.00245398773006135	0	0.00677200902934537	0.0441988950276243	0	0.0185185185185185	0	0	0.032258064516129	0
CLSTN1	0.0033003300330033	0.0294478527607362	0.191011235955056	0.0835214446952596	0.0331491712707182	0.107954545454545	0.0185185185185185	0.11214953271028	0	0.129032258064516	0.111111111111111
CTNNBIP1	0.0066006600660066	0.0147239263803681	0.0179775280898876	0.0135440180586907	0.0773480662983425	0	0.0277777777777778	0.0186915887850467	0	0.032258064516129	0.111111111111111
LZIC	0.0173267326732673	0.0257668711656442	0.0202247191011236	0.0474040632054176	0.0497237569060773	0.0113636363636364	0.0185185185185185	0.0467289719626168	0	0.032258064516129	0.222222222222222
NMNAT1	0.00412541254125413	0.00613496932515337	0.0134831460674157	0.0158013544018059	0.0110497237569061	0.00568181818181818	0.037037037037037	0.0280373831775701	0	0	0
RBP7	0.193894389438944	0.00122699386503067	0.0134831460674157	0.00677200902934537	0.00552486187845304	0	0.185185185185185	0.242990654205607	0	0	0
UBE4B	0.0346534653465347	0.0208588957055215	0.0179775280898876	0.0383747178329571	0.00552486187845304	0.00568181818181818	0.0555555555555556	0.0186915887850467	0	0.032258064516129	0
KIF1B	0.0907590759075908	0.0134969325153374	0.0404494382022472	0.0203160270880361	0.0276243093922652	0.0681818181818182	0.111111111111111	0.130841121495327	0.0285714285714286	0.0967741935483871	0.0555555555555556
PGD	0.186468646864686	0.0098159509202454	0.0224719101123595	0.0203160270880361	0.0276243093922652	0.0113636363636364	0.240740740740741	0.00934579439252336	0	0	0.166666666666667
APITD1	0.000825082508250825	0.00736196319018405	0.0112359550561798	0.00225733634311512	0.0662983425414365	0	0	0	0	0	0
DFFA	0.000825082508250825	0.0441717791411043	0.0404494382022472	0.0699774266365688	0.132596685082873	0.0113636363636364	0.12037037037037	0.0186915887850467	0.0285714285714286	0.032258064516129	0.0555555555555556
PEX14	0	0.00858895705521472	0.0112359550561798	0.018058690744921	0.00552486187845304	0	0.00925925925925926	0.00934579439252336	0	0	0
CASZ1	0.00495049504950495	0.0049079754601227	0.0696629213483146	0.018058690744921	0.00552486187845304	0.0113636363636364	0.00925925925925926	0.0186915887850467	0.0285714285714286	0.032258064516129	0.0555555555555556
TARDBP	0.0115511551155116	0.0773006134969325	0.0471910112359551	0.115124153498871	0.0441988950276243	0.0284090909090909	0.148148148148148	0.0934579439252336	0.0285714285714286	0.032258064516129	0.166666666666667
RP4-635E18.8	0.000825082508250825	0.0049079754601227	0.00449438202247191	0.00451467268623025	0	0	0	0	0	0	0
SRM	0.000825082508250825	0.0711656441717791	0.0314606741573034	0.090293453724605	0.198895027624309	0.0284090909090909	0.0277777777777778	0.0186915887850467	0.0285714285714286	0.032258064516129	0.166666666666667
EXOSC10	0.0033003300330033	0.0233128834355828	0.0292134831460674	0.0496613995485327	0.00552486187845304	0	0.00925925925925926	0.0467289719626168	0	0.032258064516129	0.0555555555555556
RP4-635E18.7	0	0	0.00224719101123596	0	0	0	0	0	0	0	0
MTOR	0.00495049504950495	0.0196319018404908	0.0157303370786517	0.0316027088036117	0.0110497237569061	0	0	0.00934579439252336	0	0	0.0555555555555556
UBIAD1	0.000825082508250825	0.0171779141104294	0.0202247191011236	0.036117381489842	0.00552486187845304	0	0.0185185185185185	0.00934579439252336	0	0	0
FBXO2	0	0.0122699386503067	0.0247191011235955	0.0225733634311512	0.00552486187845304	0	0.00925925925925926	0	0	0.032258064516129	0
FBXO44	0.000825082508250825	0.0343558282208589	0.0179775280898876	0.0496613995485327	0.0110497237569061	0.00568181818181818	0	0.0280373831775701	0	0	0.0555555555555556
FBXO6	0.00247524752475248	0.00736196319018405	0.00449438202247191	0.0135440180586907	0.0276243093922652	0	0	0.00934579439252336	0	0	0.0555555555555556
MAD2L2	0.00742574257425743	0.0220858895705521	0.0247191011235955	0.0383747178329571	0.00552486187845304	0	0.0555555555555556	0.0186915887850467	0	0.032258064516129	0.111111111111111
DRAXIN	0	0	0	0.00225733634311512	0	0	0	0	0	0	0
AGTRAP	0.0610561056105611	0.0134969325153374	0.051685393258427	0.0225733634311512	0.0828729281767956	0.0454545454545455	0.12037037037037	0.0747663551401869	0	0.258064516129032	0
C1orf167	0	0	0.00449438202247191	0	0	0	0	0	0	0	0
MTHFR	0.00247524752475248	0.0319018404907975	0.0157303370786517	0.0248306997742664	0.00552486187845304	0	0.0277777777777778	0.0467289719626168	0	0.032258064516129	0
CLCN6	0.000825082508250825	0.0184049079754601	0.0134831460674157	0.0316027088036117	0.00552486187845304	0.00568181818181818	0.0277777777777778	0.00934579439252336	0	0	0.0555555555555556
NPPA-AS1	0	0.00245398773006135	0.00224719101123596	0.00677200902934537	0	0	0	0	0	0	0
KIAA2013	0.0338283828382838	0.049079754601227	0.0314606741573034	0.072234762979684	0.0276243093922652	0	0.0648148148148148	0.0467289719626168	0	0	0.277777777777778
PLOD1	0.00412541254125413	0.00122699386503067	0.0224719101123595	0.0090293453724605	0.00552486187845304	0.0113636363636364	0	0.0467289719626168	0	0	0
MFN2	0.0214521452145215	0.00858895705521472	0.0179775280898876	0.0203160270880361	0.0441988950276243	0	0.0740740740740741	0.00934579439252336	0	0.032258064516129	0.111111111111111
MIIP	0.0115511551155116	0.0355828220858896	0.0112359550561798	0.0654627539503386	0.0276243093922652	0	0.0277777777777778	0.00934579439252336	0	0.032258064516129	0.0555555555555556
TNFRSF8	0.00165016501650165	0	0	0	0	0	0.00925925925925926	0	0	0	0
TNFRSF1B	0.271452145214521	0.0539877300613497	0.0112359550561798	0.054176072234763	0	0	0.37962962962963	0.0654205607476635	0	0.032258064516129	0
VPS13D	0.0123762376237624	0.0331288343558282	0.0269662921348315	0.0406320541760722	0	0.00568181818181818	0.037037037037037	0.0467289719626168	0.0285714285714286	0	0.166666666666667
DHRS3	0.0033003300330033	0	0.0382022471910112	0.00225733634311512	0.0607734806629834	0.0113636363636364	0.0185185185185185	0.261682242990654	0	0.032258064516129	0
PDPN	0	0	0.00224719101123596	0	0	0	0	0.0186915887850467	0	0	0
PRDM2	0.0453795379537954	0.493251533742331	0.0539325842696629	0.392776523702032	0.0220994475138122	0.0113636363636364	0.25	0.11214953271028	0	0.032258064516129	0.444444444444444
KAZN	0.0066006600660066	0	0.0764044943820225	0.00451467268623025	0.0883977900552486	0.107954545454545	0.00925925925925926	0	0	0.225806451612903	0
TMEM51-AS1	0	0	0.00449438202247191	0	0	0	0	0	0	0	0
TMEM51	0.0033003300330033	0	0.0674157303370786	0	0.0110497237569061	0.0227272727272727	0	0.0186915887850467	0.2	0	0
FHAD1	0	0	0.00674157303370787	0	0.00552486187845304	0.00568181818181818	0	0	0	0	0
EFHD2	0.398514851485149	0.0638036809815951	0.0179775280898876	0.0699774266365688	0.0662983425414365	0.0113636363636364	0.555555555555556	0.0747663551401869	0.0571428571428571	0.032258064516129	0
CTRC	0	0.00122699386503067	0	0	0	0.00568181818181818	0	0	0	0	0
CASP9	0.00577557755775578	0.0159509202453988	0.00449438202247191	0.0316027088036117	0.00552486187845304	0.00568181818181818	0.0277777777777778	0	0	0.032258064516129	0
DNAJC16	0.000825082508250825	0.0380368098159509	0.0179775280898876	0.0383747178329571	0.0220994475138122	0	0.0277777777777778	0.0373831775700935	0.0285714285714286	0	0.0555555555555556
RP4-680D5.8	0	0	0	0.00225733634311512	0	0	0	0	0	0	0
AGMAT	0	0.00368098159509202	0.00224719101123596	0.0135440180586907	0.243093922651934	0.00568181818181818	0.00925925925925926	0.00934579439252336	0	0	0
RP4-680D5.2	0	0	0	0.00225733634311512	0	0	0	0	0	0	0
DDI2	0.0033003300330033	0.0343558282208589	0.0179775280898876	0.0699774266365688	0.0110497237569061	0.0113636363636364	0.037037037037037	0.0560747663551402	0	0.032258064516129	0.0555555555555556
PLEKHM2	0.00742574257425743	0.0392638036809816	0.0247191011235955	0.0496613995485327	0.0386740331491713	0.0227272727272727	0.0740740740740741	0.102803738317757	0	0.032258064516129	0.166666666666667
SLC25A34	0	0.00245398773006135	0	0	0.00552486187845304	0	0	0.00934579439252336	0	0	0
TMEM82	0	0	0.00224719101123596	0	0.0276243093922652	0.00568181818181818	0	0	0	0	0
FBLIM1	0.00165016501650165	0.00368098159509202	0.0292134831460674	0.0158013544018059	0.0220994475138122	0.0568181818181818	0.0185185185185185	0.0373831775700935	0	0	0.0555555555555556
UQCRHL	0	0.0049079754601227	0.00224719101123596	0.00677200902934537	0	0.00568181818181818	0	0	0	0	0.0555555555555556
FLJ37453	0.00825082508250825	0.0233128834355828	0.00449438202247191	0.0451467268623025	0.0165745856353591	0.0113636363636364	0.0277777777777778	0	0	0	0.111111111111111
SPEN	0.0808580858085809	0.16319018404908	0.0764044943820225	0.18961625282167	0.0165745856353591	0.113636363636364	0.157407407407407	0.121495327102804	0.0857142857142857	0.0967741935483871	0.222222222222222
ZBTB17	0.0066006600660066	0.0134969325153374	0.0112359550561798	0.018058690744921	0.0165745856353591	0	0.0555555555555556	0.0186915887850467	0	0	0
C1orf64	0	0.00122699386503067	0	0	0	0	0	0	0.114285714285714	0	0
CLCNKA	0	0	0.098876404494382	0	0	0	0	0	0.228571428571429	0	0
CLCNKB	0.000825082508250825	0	0.280898876404494	0.00225733634311512	0.00552486187845304	0	0	0	0.6	0	0
FAM131C	0	0	0.00449438202247191	0	0.0276243093922652	0.00568181818181818	0	0	0	0	0
EPHA2	0.00247524752475248	0.00122699386503067	0.101123595505618	0.00677200902934537	0	0.0625	0	0.0467289719626168	0	0.032258064516129	0
ARHGEF19	0	0.00245398773006135	0.00449438202247191	0.0112866817155756	0	0	0.00925925925925926	0	0	0	0
RSG1	0	0.00122699386503067	0.00224719101123596	0	0	0	0	0	0.0285714285714286	0	0
FBXO42	0.00825082508250825	0.0257668711656442	0.0269662921348315	0.0451467268623025	0.0165745856353591	0	0	0.0373831775700935	0	0.032258064516129	0.0555555555555556
SZRD1	0.0222772277227723	0.0638036809815951	0.0269662921348315	0.090293453724605	0.0497237569060773	0.0113636363636364	0.101851851851852	0.0467289719626168	0	0	0.111111111111111
