logFC	logCPM	F	PValue	FDR
MYO1E	1.56955188039933	8.9153105604614	10.6589728278305	0.00255751474054873	0.0998776809203766
AC069234.1	-3.64102582304105	6.54116049676645	16.31841711488	0.00265556040838687	0.10321278120597
ZCCHC14	-1.60407153423242	7.72573455923711	10.8787998305104	0.0026979205346265	0.10436221518304
FAM184A	-2.29784154783411	4.56821823448448	10.5180846855864	0.00273040088748587	0.105120434168206
BHMT	-2.55304206724193	4.13252482206715	10.3176502083654	0.00294086065841922	0.112691571333416
AC012085.2	1.89905886124435	5.43684278760775	10.2877379428695	0.0029772765370463	0.112866038721976
DPF3	-2.08483001323366	5.02074800935215	10.2839582554645	0.00298191229943784	0.112866038721976
P4HA1	1.62447539803219	6.51986175278661	10.2798999873832	0.00298689835382834	0.112866038721976
AGAP3	-2.22970194366904	4.89707756734697	10.256582707457	0.00301572007047011	0.113429987166714
ST7-AS2	2.01849750718508	5.40961956646086	10.2140172475373	0.00306910552500226	0.114573305506155
MIR222HG	1.67717705204557	5.86333732027479	10.2100032772184	0.00307419185320363	0.114573305506155
FAM85B	-1.63930653727529	6.6831897883791	10.1821085614019	0.00310978939673316	0.1153731866188
GALNT14	-2.46140438748389	5.17733872375734	10.3867176964114	0.00315323411912372	0.116455641992252
LRP11	-1.70630064866984	6.41207218603912	10.1260233023499	0.0031827065754312	0.117014644453466
SLC29A2	-2.12960831257474	5.18554319138288	10.0248335253738	0.003318943419815	0.121424871301194
PDPK1	-1.62221413376217	6.69281382916606	10.0072084472424	0.00334330587311557	0.121424871301194
DDIT3	1.98046179366262	6.07048814860024	10.6186516654312	0.0033472918454752	0.121424871301194
HPN	-1.51998438078966	7.48849119162074	9.99058398225481	0.00336646103842867	0.121579889361304
LINC01876	1.41027996920239	7.62918600181321	9.97721298392045	0.00338520944438557	0.121718411828524
CLDN7	-2.18831403256841	4.91305582575337	9.94675755827279	0.00342833242408105	0.122728286163814
SH3RF2	2.04098501545724	4.83729898912452	9.92107560854472	0.00346515441817288	0.123504761402302
STK17A	1.36403462135662	8.1880009299793	9.77178355080472	0.00368778030971412	0.130868099512551
HIPK2	-1.41980955204796	9.98525344321581	9.74805444786538	0.00372455671489977	0.131601003926458
FGFR2	-1.57612838554921	6.33820503950321	9.72997626394869	0.00375283912226822	0.131957736551158
AC092069.1	2.13622273981423	4.95929335075426	9.72098731305214	0.00376698757858611	0.131957736551158
SLC8A1-AS1	1.63399289201072	5.97342492457979	9.70508313666157	0.00379216089162263	0.132271868365059
CNN2	2.01590548557423	5.03460605273589	9.67607898133078	0.00383853496884822	0.133319669854209
AC007622.2	1.96733863452334	4.62682764251691	9.64933760947221	0.00388183060308976	0.134252124501774
AL137145.2	1.79894279830556	5.48328112626992	9.59553308493897	0.0039705391007474	0.13674067569747
PAPLN	-2.01433616548581	4.69836895078649	9.57572321759745	0.00400374587779393	0.137304932161992
AC074033.1	2.02177195160891	5.32082493651855	9.541368717938	0.00406204223987793	0.138721291890727
PITPNM2	-1.38205052281071	7.19078443354497	9.52972642280177	0.00408200427973327	0.138822162213262
RPA3	1.58753818453421	6.2195977810955	9.50143403331572	0.00413095501796487	0.139903962060702
KPNA4	1.41067735712556	7.4289166830237	9.4804194164912	0.004167721666795	0.140565885307359
ABCC5	-1.30403746039924	8.63318650552703	9.43865275260516	0.00424184270482197	0.142145148499596
SLC7A7	-3.27165975945695	4.11823329488006	9.68706856685331	0.00424937714210996	0.142145148499596
C19orf12	-1.97446475037072	5.36634177544655	9.38195273266795	0.00434473835979466	0.143729742206174
ARID3B	2.04485732073208	5.16868818940696	9.37932977806012	0.00434956273513449	0.143729742206174
SVEP1	-2.59871411592165	5.23894738877249	9.62923206503431	0.00434957685921648	0.143729742206174
SLC25A32	1.76517561837593	5.82289437383025	9.36711406090384	0.00443840090503686	0.146073500753673
ANXA1	3.70860227631926	4.15986553531969	10.6995480346676	0.00449496908807915	0.147341115248603
AC008438.1	1.65727972217982	6.83154787830063	9.52681960840401	0.00452532049765282	0.147467307720053
CD200	1.57881164072706	6.14503076661069	9.27368902569304	0.00454872936175278	0.147467307720053
AC007533.1	2.20891644373991	4.25886066666039	9.26656591519318	0.00456250668725997	0.147467307720053
AC104827.1	1.99313042578199	4.92317847906868	9.26214035443228	0.004571089053317	0.147467307720053
MLXIPL	-2.16395694404544	4.73381336407547	9.24011028165818	0.00461407011773859	0.148267875200718
TENM4	-2.5329426520812	4.69459748927838	9.61996893322894	0.00463224385769177	0.148268134770511
LINC00457	1.86006726090602	6.21756838741683	9.80515277355544	0.00467914435428711	0.149184282108169
Z93403.1	-2.49074084983136	4.07252886689411	9.19710526969926	0.00469922960030374	0.149241680924822
ST3GAL4	-2.09298439014946	4.70996338869402	9.16654062141455	0.00476078007702006	0.150610414684643
AP001011.1	1.5675920695867	5.91763839096332	9.12772303598237	0.00484020145131548	0.152531753844158
AL157714.2	-3.81936658824648	3.66536461384872	9.11127975629755	0.0048742728042708	0.153014671647916
AC017002.5	1.92706989923744	4.86156866691828	9.07971447103047	0.00494040203828966	0.154387242500853
GEM	2.44071436752803	4.18554003681836	9.07241714703974	0.00495582670120356	0.154387242500853
KSR1	-1.66262067306714	5.69023324454418	9.0512408873874	0.00500088155337405	0.155198460983418
NR4A1	1.40868591868838	8.13314471242668	9.06207866440081	0.0050494895108269	0.156113384043065
AC016493.1	1.86677716982128	5.40418593104361	8.96083902867712	0.00519823216732933	0.160105550753743
RIPOR3	-2.01832739927286	5.46733546511504	9.11644470364324	0.00521937803093194	0.160152494317543
PAPPA	-1.90386495291244	5.38746979729175	8.91020841145096	0.00531240396585384	0.162396408873779
TRABD2B	-1.36600939984801	7.50194414940423	8.84287261899443	0.00546844056756153	0.166204025783273
AC005920.2	1.63319331212478	6.56725849367688	9.001828111896	0.0054776872011395	0.166204025783273
SLC6A6	2.14932169898346	5.76478819765091	9.82160230650723	0.00552214756630919	0.166932475689687
AC117386.2	-1.67131182875421	5.69658031613704	8.80770026006939	0.00555189797743824	0.16721251399207
RHEB	1.29218471234791	7.35428152036269	8.75439897724662	0.00568099299063383	0.170471561726299
BDH1	-1.90260517350016	4.69769572745381	8.70731159852372	0.00579772526335669	0.173180753379561
SULT1C2	-1.27287496505813	8.28416643841855	8.70094191198565	0.00581371311271744	0.173180753379561
PCBP3	-1.77554974575634	5.71397310786638	8.65754431441634	0.00592391076866709	0.175821671614039
FLOT2	-1.62174909022061	5.65881921515879	8.62808661174122	0.00599999037177354	0.177167307975434
ADGRG6	1.9218000043637	5.18348664721997	8.62321940101402	0.00601266164043069	0.177167307975434
ADAM29	3.0507243130209	3.69438020317608	8.56880372234737	0.00615630372257948	0.179941011304396
MAL2	1.87841055176631	5.3781440108878	8.5600585466023	0.00617973084661933	0.179941011304396
RAD23A	-1.85920427288499	4.91049738524035	8.55473434538568	0.00619404060905823	0.179941011304396
RIMS2	-1.7389210768032	5.51368549961436	8.55438540891339	0.00619497968347653	0.179941011304396
ANO4	2.29973622121577	7.10359111315612	10.9282635070964	0.00622287633478062	0.18011034271092
CDH6	-3.52389533976855	6.15871207530226	11.9051441882589	0.00634110711774952	0.182883803162797
ATP11A	-1.26180786055073	8.15085821678381	8.4546607681711	0.0064697471256483	0.185361075203543
