	0	1	2	3	4	5	6	7	8	9
KLHL21	0.00225288651084202	0.000750962170280673	0.00419863155712212	0.0166244822825587	0.00144250187525244	0.0021701127252999	0.000308047747400847	0.000802890405459655	0	0
PHF13	0.00239188672024493	0.00538971807628524	0.00225415610030995	0.0156347717323327	0.00192111660001568	0.00200704513803555	0.00188383045525903	0.00490998363338789	0	0.000228937728937729
THAP3	0.00493854258121159	0.00573602575358502	0.00465416936005172	0.00918220946915351	0.00032379924446843	0.00635218943807555	0.00172869147659064	0.00112640801001252	0.000165700082850041	0.000840336134453782
DNAJC11	0.0103189803196407	0.00220138246819002	0.00196926966838471	0.0142726095402547	0.0078211685745988	0.00282733467160508	0.00520137258443201	0.00235360572396912	0.000498566620964726	0
CAMTA1	0.118861702234295	0.101923224709228	0.10984582912051	0.0491920424576979	0.000295746791455382	0.111540004763366	0.0858787571442278	0.0248703256505151	0.00544840567920619	0.0146910678307589
VAMP3	0.0328397280612644	0.0242309395431221	0.0233660318738853	0.0161617290256672	0.000512352498518981	0.0161918940166937	0.0206859707233679	0.0100534699788348	0.00829584838876189	0.00229057591623037
PER3	0.00165837479270315	0	0	0.00423441734417344	0.00152905198776759	0.00443734469293574	0	0.000591016548463357	0	0
PARK7	0.214488780586862	0.151119402985075	0.143904883381924	0.113572258171561	0.00874264078720173	0.126362445936841	0.0991270998195196	0.0334527427992474	0.00910822075308997	0.0238095238095238
AL034417.3	0	0.000497512437810945	0	0.0024390243902439	0.00244648318042813	0	0	0	0	0
ERRFI1	0.0135547819561411	0.0411976430695684	0.0110810976732764	0.0276689603488214	0.00874720243281568	0.0449872382958217	0.00551818492760232	0.00240698918340663	0	4.98802873104548e-05
AL034417.2	0	0	0	0.00152439024390244	0.00152905198776758	0	0	0	0	0
SLC45A1	0.000207296849087894	0.00110558319513543	0	0.000338753387533876	0.000339789330615019	0.00141995030173944	0.000453514739229026	0	0.00156494522691706	0
RERE	0.013381369016984	0.0116394156538264	0.0134739266039001	0.0492010092514718	0.0186893144817852	0.0403471157024093	0.0052400801169274	0.00553078616174727	0	0.00383668056081849
AL096855.1	0.00186567164179104	0	0	0	0	0	0	0	0	0
ENO1	0.200451150777643	0.150900900900901	0.136636636636637	0.122373516809492	0.0781986114554922	0.117492492492492	0.091966966966967	0.0352852852852853	0.0237332402825361	0.021021021021021
ENO1-AS1	0.000373134328358209	0	0.0021978021978022	0.000609756097560976	0	0.000638977635782748	0	0	0	0
SLC2A5	0.00186567164179104	0	0	0	0	0	0	0	0	0
GPR157	0.000414593698175788	0.000552791597567717	0	0.00423441734417344	0.00152905198776759	0.00070997515086972	0.00204081632653061	0.000591016548463357	0	0
MIR34AHG	0.00145755597014925	7.77363184079602e-05	0.000343406593406594	0.0077172256097561	0.0115634556574924	0.000898562300319488	0	0	0	0.000558035714285714
LINC01759	0.00328520441271901	0.000486696950032447	0.00215002388915432	0.0095440084835631	0.0023932987634623	0.00173635227114877	8.87311446317659e-05	0.00370027752081406	0	0
H6PD	0.0140211519091658	0.00184659524463572	0.00431470370120677	0.0299266796348945	0.0108065514718298	0.0164840549599169	0.0001001627644923	0.00104425009789845	0	0.000438212094653813
SPSB1	0.00203527815468114	0.000678426051560381	0.00074925074925075	0.00147819660014782	0.000370679269761839	0.00619614677122665	0.000123685837971552	0.00515796260477112	0	0.00216450216450216
AL928921.2	0	0.00248756218905473	0	0	0	0	0	0	0	0
SLC25A33	0.000799573560767591	0.00189528547737503	0.00117739403453689	0.00362950058072009	0.000145623998835008	0.00380343830823064	0	0	0	0
TMEM201	0.00166577825159915	8.88415067519545e-05	0	0.00533536585365854	0.0017474879860201	0.00182565038795071	0.00364431486880467	0	0	0.00255102040816327
PIK3CD	0.00444207533759773	0.00213219616204691	0.0010465724751439	0.0104529616724739	0.000655307994757537	0.0012171002586338	9.71817298347913e-05	0.000253292806484296	0.000335345405767941	0
PIK3CD-AS2	0.00748341625207297	0.00276395798783859	0.0010989010989011	0.036890243902439	0.000305810397553517	0.00511182108626198	4.53514739229025e-05	0.000472813238770686	0.000156494522691706	0.00178571428571429
CLSTN1	0.0564862811690053	0.0436172431256889	0.0800684345594525	0.0598218197750839	0.024029006207768	0.0282986742170611	0.014253941097397	0.00998853357115555	0.0028506367546597	0.001732249786142
CTNNBIP1	0.000809206977162381	0.0187316429898699	0.00476631801933007	0.00444460769908904	0.000589514019380274	0.0124716116863621	0.00122940742562085	0.000128172263522174	0.000169692855930765	0
LZIC	0.0081350006723141	0.0072609923356192	0.00158400158400158	0.00991540320808613	0.000440807780257322	0.00348271594277984	0.0162162162162162	0.00239601303431091	0.000126887450831113	0.000643500643500644
NMNAT1	0.000895522388059701	0.0026865671641791	0.00131868131868132	0.0131707317073171	0.00689092762487258	0.0109052183173589	0.00136054421768707	0.000567375886524823	0	0
RBP7	0.00424016282225238	0.00955450022614202	0.00224775224775225	0.00110864745011086	6.95023630803448e-05	7.26110949753123e-05	0.00333951762523191	0.000241779497098646	0.00128040973111396	0
UBE4B	0.00657040882543803	0.00327168505299589	0.000477783086478739	0.0241582714740191	0.00651509107831405	0.00586887067648285	0.000399290150842946	0.000115633672525439	0	0.000194099378881987
KIF1B	0.0040843081887858	0.00430281027295952	0.00601425601425601	0.011865524060646	0.0211587734523514	0.00623866678179777	0.000689464975179261	0.0184013801035078	0	0.000482625482625483
AL139424.2	0	0.00248756218905473	0	0	0	0	0	0	0	0
PGD	0.0383633164973611	0.0501721430868471	0.0248662934024151	0.0150758137809515	0.00130812432413577	0.0388731641540835	0.0338015053930317	0.00584499635951784	0.0052482193541477	0.00166349809885932
CENPS-CORT	0	0.000829187396351576	0	0	0	0.00106496272630458	0	0.00354609929078014	0	0
CENPS	0.00174361835681406	0.00929929790300832	0.000641881483002978	0.00558468201504445	0.00102889479550716	0.00504613179660207	0.0390616059507915	0.001590773513621	0.000526523627747795	0.000166889185580774
DFFA	0.0569990954319313	0.0542740841248304	0.0300740925740926	0.0266814486326681	0.00897043832823648	0.0341562590763869	0.0366666666666667	0.00195035460992908	0.000768245838668375	0.00608766233766234
PEX14	0.00545163791432448	0.00261678619887575	0.00228343085485942	0.00669147925245487	0.000158862544183645	0.00933571221111157	0.00641399416909621	0.000138159712627798	0.00073166270349369	0.00023191094619666
CASZ1	0.00222970513287222	0.00151680621283825	0.0016751541141785	0.0074360499702558	0.00365480719027374	0.00280526766929011	0	0.000259470679813181	0	0
TARDBP	0.0199487476411048	0.0120160690798879	0.0113995200202097	0.0405102326885338	0.00506168933881683	0.0161947780103558	0.0381069669247009	0.00247615553925165	0.000364254492472074	0.00128284072249589
AL109811.3	0	0	0	0	0.00305810397553517	0	0	0	0	0
SRM	0.0210343101565344	0.00547567042834608	0.0104697132136156	0.00819824509220702	0.000167822779145223	0.0056300163640614	0.00995520159283225	0.00162169174883238	0.00549639299209894	0.000979965156794425
EXOSC10	0.010560405519572	0.00264401264119654	0.00499343423871726	0.0161259395612824	0.00930894543496239	0.0115739345349328	0.0043383391092286	0.00541951023685267	8.8581805297192e-05	0.000112309074573225
AL109811.2	0	0.000829187396351576	0	0	0	0.00425985090521832	0	0	0	0
MTOR	0.00117202449292002	0.00204107666794234	0.00225415610030995	0.0264227642276423	0.00474398180820199	0.00200704513803555	0.00334903192046049	0.000545553737043099	0	0.000228937728937729
UBIAD1	0.00451492537313433	0.00179104477611941	0.000494505494505495	0.00737804878048781	0.000978593272171255	0.00638977635782748	8.16326530612246e-05	0.00191489361702128	0	0.000357142857142857
FBXO2	0.00749600213219616	0.00999466950959489	0.0216346153846154	0.011446537456446	0.00267584097859327	0.0530722272934733	7.28862973760933e-05	0	0.00308098591549296	0.00645727040816327
FBXO44	0.00942655145326001	0.00139652614122371	0.00195199537304801	0.0154043645699615	0.0195557701593433	0.00549296564093941	0.000143215180809166	0.000373273609555805	0.000123548307388189	0.00140977443609023
FBXO6	0.000541646605681271	0.00200609853956026	0.000354484225451967	0.00481904012588513	0.000887836638058598	0.00504998454086364	0.000526662277814351	0.000343170899107756	0	0.000576036866359446
MAD2L2	0.0178409898559152	0.00727961921991774	0.00343703915132487	0.0126834547566255	0.000119146908137734	0.00864417797325146	0.0496333598374415	0.00557244174265451	0.00737759892689471	0.00378787878787879
DRAXIN	0	0	0	0	0	0	0	0.0106382978723404	0	0
AGTRAP	0.0532922671127123	0.0322561045347973	0.0348774788429961	0.0403700588730025	0.00253084466940841	0.0525549924718152	0.0321135350692001	0.010332599657618	0.00455318115590092	0.0147783251231527
C1orf167	0	0.000710732054015636	0.000784929356357928	0.0106707317073171	0.000873743993010048	0	0.000291545189504373	0	0	0
MTHFR	0.00515991471215351	0.010362473347548	0.00904238618524332	0.0189721254355401	0.0100655307994758	0.0153537197626655	9.32944606413994e-05	0.00875379939209727	0	0.000408163265306122
CLCN6	0.00182835820895523	0.00179104477611941	0.00021978021978022	0.00493902439024391	0.00495412844036697	0.00638977635782748	0.00130612244897959	0.000212765957446809	0.000281690140845071	0.000357142857142857
NPPA-AS1	0.000932835820895522	0.000310945273631841	0.00137362637362637	0	0.00152905198776758	0	0.000510204081632654	0	0	0
KIAA2013	0.0140542424066438	0.00930174032560931	0.0123572925129345	0.024022492170447	0.00932900201097109	0.0198903544212528	0.00700389105058366	0.00264922592929878	0.00197292705650244	0
PLOD1	0.0169287789241711	0.0243413803465892	0.00885942916144259	0.0406060730070388	0.0118629805225458	0.0103029783219332	0.00308176962059992	0.00356989861487934	0.00170148407221855	0.000239693192713327
MFN2	0.00214445016297821	0.00102933607822954	0.00382089175192623	0.018537987104009	0.00224963970614081	0.0118982042525063	0.00117288294628196	0.00195646857422353	0	0.000821018062397373
MIIP	0.0031353648424544	0.00279850746268657	0.00137362637362637	0.00952743902439024	0.00106184165817193	0.00359424920127795	0.006859410430839	0.00369385342789598	0.000195618153364632	0
VPS13D	0.00339030653185685	0.000962927298988927	0.00295403521209973	0.0106215578284815	0.00644503633553648	0.015149953622591	0.000702216370419134	0.00183024479524136	0.000605785249129184	0.000192012288786482
DHRS3	0.000464050306841428	0.0654595045079173	0.00557817816701065	0.00125355948990962	0.000558841335630793	0.0328408556461945	0.0129493421734176	0.00135003780105843	0.000643454636448131	0.00226613488034808
PDPN	0	0	0	0	0.000509683995922528	0	0	0.0159574468085107	0	0.0119047619047619
PRDM2	0.00136444642459345	0.00371277938664885	0.000369033951123504	0.00455041863851475	0.0102697521566479	0.0068666253397549	0.00152299725860493	0.00254048904414099	0	0.000266524520255863
KAZN	0.0171556013038257	0.0057185337679419	0.00227358848048503	0.0227081581160639	0.0109845688776407	0.0105761815577834	0.00234576589256392	0.000978234287111763	8.0945442771572e-05	0.000410509031198686
TMEM51-AS1	0.00033921302578019	0.000113071008593397	0.001998001998002	0.00221729490022173	0.0112593828190158	0.000145222189950624	0.000185528756957328	0	0	0
TMEM51	0.0421275667591063	0.0375211624549487	0.081218885498635	0.0206795152502673	0.00163439377398122	0.0117657259866468	0.0143240594776533	0.00435304046550882	2.94039812990679e-05	0
FHAD1	9.81932443047919e-05	0.0011783189316575	0.000578368999421631	0.000160462130937099	0.00402382102044101	0.00605347233899445	0.000214822771213749	0	0	0
EFHD2	0.00635904982131595	0.00847873309508795	0.00626837950781613	0.01805650979045	0.00105526123099453	0.00992215272465463	0.00485771773498132	0.00187293976625712	0.000892680023804801	0.000503018108651912
CASP9	0.000699626865671643	0.000414593698175788	0.00183150183150183	0.00317581300813008	0.00114678899082569	0.00053248136315229	0.000170068027210884	0.00177304964539007	0.000586854460093897	0.000744047619047618
DNAJC16	0.00199775458988245	0.00495311055342755	0.00350092385490616	0.027627886898338	0.00389705285377933	0.020611269756001	0.000144482571789778	0.000376576915835059	0	0
AGMAT	0	0	0.000457875457875458	0.00457317073170732	0.000509683995922528	0.00053248136315229	0	0	0	0
AL121992.1	0	0	0	0	0	0.00319488817891374	0	0	0	0
DDI2	0.00442233278054173	0.00831490694674775	0.00498575498575498	0.00815831074977417	0.0102219956960018	0.00579813039876937	0.000340136054421769	0.00246256895193066	0	0.000165343915343915
PLEKHM2	0.00606763479897808	0.00224104701716642	0.00356400356400357	0.0299110085695452	0.00465603217896796	0.00736839075497222	0.000330943188086045	0.000862564692351927	0	0.000643500643500644
SLC25A34	0.000466417910447761	0	0	0.00304878048780487	0	0	0	0.00265957446808511	0	0
SLC25A34-AS1	0	0	0	0.00152439024390244	0	0.00159744408945687	0	0	0	0
FBLIM1	0.0473674662168788	0.10473584769974	0.0398008693015263	0.0269382391590013	0.0175047318231684	0.0370959683953769	0.0168199737187911	0.00404003690552744	0.000666284170198589	0.00678149051999249
UQCRHL	0.000109745390693591	0	0.000161603102779573	0.0114777618364419	0.000179888469149128	0.000751738395038527	0.000240096038415366	0	0.00745650372825187	0
AL450998.2	0.00305291723202171	0.000452284034373587	0.00112387612387612	0.000554323725055432	0.00222407561857103	0.000145222189950624	0.000185528756957328	0.00435203094777563	0	0
